@relation CIRCLES
@attribute x real
@attribute y real
@attribute class {p,n}

@data
0.54876,0.39192,n
0.03128,0.08396,p
0.17620,0.23015,p
0.75729,0.39757,n
0.77228,0.55639,n
0.31736,0.64411,p
0.54390,0.39520,n
0.47816,0.67272,n
0.72608,0.68497,n
0.65861,0.57431,n
0.72956,0.96478,p
0.54912,0.60840,n
0.76005,0.87429,p
0.49993,0.37418,p
0.65582,0.43438,n
0.28192,0.30245,p
0.72945,0.99613,p
0.75324,0.51802,p
0.94193,0.99648,n
0.76955,0.56065,n
0.98559,0.42592,p
0.42892,0.56080,n
0.63579,0.71463,p
0.57141,0.44074,n
0.15710,0.69961,n
0.91012,0.75915,p
0.06771,0.69564,p
0.93956,0.95382,p
0.44894,0.38855,n
0.78871,0.44145,p
0.81938,0.41112,n
0.31260,0.92885,p
0.72567,0.62396,n
0.57917,0.72454,n
0.10556,0.26500,p
0.74457,0.37271,n
0.59097,0.36532,n
0.64656,0.53496,p
0.77466,0.52953,n
0.82440,0.79515,n
0.72708,0.54700,n
0.43745,0.65128,n
0.95619,0.16970,p
0.20639,0.40939,p
0.82609,0.47856,n
0.57834,0.70152,n
0.35387,0.22506,p
0.67232,0.51077,p
0.43437,0.48724,n
0.74754,0.52083,n
0.49999,0.43136,n
0.72303,0.70117,n
0.04242,0.45764,p
0.69338,0.46558,n
0.56206,0.32471,n
0.95954,0.11959,p
0.73054,0.69750,n
0.49774,0.81290,p
0.08981,0.18852,p
0.92708,0.02802,p
0.09105,0.14373,p
0.92202,0.91861,p
0.52734,0.71713,n
0.62762,0.84356,p
0.74123,0.43877,n
0.26949,0.23695,p
0.95335,0.55435,p
0.85120,0.53512,p
0.02547,0.53997,n
0.64967,0.61781,n
0.09676,0.42512,p
0.82618,0.47909,n
0.09904,0.07855,p
0.04352,0.52081,p
0.68661,0.31003,n
0.97201,0.64885,p
0.89756,0.13896,p
0.33454,0.98103,p
0.58732,0.82185,p
0.54751,0.67292,n
0.52842,0.66069,n
0.39222,0.43567,n
0.66574,0.36563,n
0.64136,0.30829,n
0.90792,0.79074,p
0.81826,0.91245,p
0.02129,0.20009,p
0.01311,0.14229,p
0.59367,0.25763,p
0.35093,0.03987,p
0.23160,0.72678,p
0.89093,0.75432,p
0.54652,0.00287,n
0.33842,0.23267,p
0.53771,0.39456,n
0.66906,0.39746,n
0.61627,0.31544,n
0.53213,0.50775,n
0.46433,0.49972,n
0.65079,0.30892,n
0.47877,0.29166,n
0.58719,0.33789,n
0.27374,0.43934,p
0.84690,0.52849,n
0.45542,0.05229,p
0.72434,0.36568,p
0.00807,0.10246,p
0.58376,0.48668,n
0.99448,0.07054,n
0.79108,0.04311,n
0.16266,0.99342,p
0.53120,0.26172,n
0.82703,0.91694,p
0.60370,0.70558,n
0.52035,0.62836,n
0.82596,0.14536,p
0.62701,0.70149,n
0.34873,0.07800,p
0.17466,0.73652,p
0.55376,0.47366,n
0.68875,0.17433,p
0.39522,0.60991,n
0.55766,0.49757,n
0.35722,0.46831,n
0.60670,0.25262,n
0.72152,0.34208,n
0.49911,0.70684,n
0.61074,0.59243,n
0.51084,0.65606,n
0.61881,0.79231,p
0.75854,0.60882,n
0.56003,0.29874,n
0.50133,0.61619,n
0.50429,0.20487,p
0.56946,0.44900,n
0.35627,0.15986,p
0.60754,0.39555,n
0.90834,0.37085,p
0.50271,0.58005,n
0.05560,0.95087,p
0.82360,0.50138,n
0.94155,0.43840,p
0.78932,0.15027,p
0.49232,0.57140,n
0.47637,0.37899,n
0.73861,0.54798,p
0.95311,0.03981,p
0.04111,0.72264,p
0.46955,0.11282,p
0.11666,0.22908,p
0.05942,0.13799,p
0.33954,0.42821,p
0.35906,0.15352,p
0.84207,0.58349,p
0.15285,0.07968,p
0.41979,0.51683,n
0.82957,0.11084,p
0.56262,0.59776,n
0.31821,0.83921,p
0.85889,0.42950,p
0.31373,0.12960,p
0.60385,0.63361,n
0.14913,0.38035,p
0.62959,0.92269,p
0.48078,0.77955,p
0.67462,0.62219,n
0.63071,0.61936,n
0.58351,0.67216,n
0.59690,0.41560,n
0.71705,0.17381,n
0.52798,0.32706,n
0.38399,0.37455,n
0.05558,0.10277,p
0.63964,0.37377,n
0.78873,0.44164,p
0.59039,0.64185,n
0.65499,0.65066,p
0.82000,0.51187,n
0.69400,0.71100,n
0.59507,0.72131,n
0.75445,0.51928,n
0.46405,0.72242,p
0.93598,0.04422,n
0.19381,0.25899,p
0.59911,0.34389,n
0.19883,0.37770,p
0.97076,0.47877,p
0.66258,0.04815,p
0.71344,0.01668,p
0.79563,0.51641,p
0.52927,0.66518,n
0.47628,0.67956,n
0.75217,0.39121,n
0.57270,0.50392,n
0.39243,0.97048,p
0.55191,0.29298,n
0.83251,0.39422,p
0.60712,0.07417,p
0.45419,0.20870,n
0.54855,0.67834,n
0.33510,0.80075,p
0.74568,0.95142,p
0.28767,0.85444,p
0.57221,0.37790,n
0.51765,0.38555,p
0.51317,0.40269,n
0.22684,0.74106,n
0.08448,0.23899,p
0.01264,0.12663,p
0.05040,0.17309,p
0.36756,0.03838,p
0.12366,0.00866,p
0.58347,0.44048,n
0.43842,0.43932,n
0.99239,0.26949,p
0.61175,0.51761,n
0.44882,0.06999,p
0.74199,0.35320,n
0.09811,0.29220,n
0.21543,0.28749,p
0.20609,0.87467,p
0.00881,0.89082,p
0.71159,0.27855,n
0.56825,0.55161,n
0.42397,0.14663,p
0.75016,0.43814,n
0.60535,0.61689,n
0.35585,0.18904,p
0.47434,0.38348,n
0.84534,0.80330,p
0.75136,0.01716,n
0.37073,0.95727,n
0.58804,0.43667,n
0.45646,0.68692,n
0.82271,0.42529,p
0.94660,0.28679,p
0.70962,0.58973,n
0.14719,0.53214,p
0.95427,0.76664,p
0.58877,0.36568,n
0.52673,0.46228,n
0.66977,0.38892,n
0.16361,0.03340,p
0.30900,0.63190,p
0.54528,0.73011,n
0.53773,0.64642,n
0.96052,0.34959,p
0.64441,0.48959,n
0.49583,0.42940,n
0.76841,0.47250,n
0.35373,0.71681,n
0.23933,0.46873,p
0.55371,0.56369,p
0.73662,0.42394,n
0.55488,0.67533,n
0.69516,0.48979,p
0.75238,0.62356,n
0.98130,0.52982,p
0.31659,0.99342,p
0.74892,0.63774,p
0.44543,0.26992,p
0.85226,0.63107,p
0.56524,0.41786,n
0.53815,0.49228,n
0.51060,0.61281,n
0.79466,0.47088,n
0.15465,0.30402,p
0.53308,0.71695,n
0.41121,0.83964,p
0.04996,0.34461,n
0.62568,0.40927,n
0.59940,0.81374,p
0.27390,0.26869,p
0.54745,0.50321,n
0.64331,0.69749,n
0.91282,0.04877,p
0.48794,0.43439,p
0.70979,0.05810,p
0.54354,0.47676,n
0.56466,0.59259,n
0.78829,0.65286,p
0.78715,0.49428,n
0.66122,0.43155,n
0.92936,0.61899,p
0.17613,0.68672,p
0.45851,0.39628,n
0.88943,0.97260,p
0.77913,0.01741,p
0.62048,0.53795,n
0.68604,0.58592,n
0.43154,0.49369,n
0.75847,0.55966,n
0.78786,0.51201,n
0.94255,0.86703,p
0.73815,0.70093,n
0.48164,0.28731,n
0.61873,0.47905,n
0.42285,0.53773,n
0.72095,0.47705,n
0.55774,0.30213,n
0.59598,0.47078,n
0.69778,0.83519,p
0.74918,0.83717,p
0.24133,0.84703,p
0.81802,0.40415,n
0.16500,0.19710,p
0.51937,0.71040,n
0.68256,0.56780,n
0.58240,0.20862,p
0.95529,0.62632,p
0.43044,0.48500,n
0.42104,0.46054,n
0.66143,0.65178,n
0.49205,0.69621,n
0.59542,0.44144,n
0.70486,0.14892,p
0.05184,0.07986,p
0.80995,0.38126,n
0.66811,0.73226,p
0.77138,0.48429,n
0.83669,0.42190,n
0.56306,0.33557,n
0.69849,0.65587,p
0.48790,0.44973,n
0.11364,0.94797,p
0.65504,0.54851,n
0.61468,0.53083,p
0.64565,0.30464,n
0.79053,0.40435,n
0.00616,0.68062,p
0.59983,0.30690,n
0.80161,0.40448,n
0.75172,0.20147,n
0.92461,0.64294,p
0.48109,0.46962,n
0.83692,0.87604,p
0.25959,0.37856,n
0.05740,0.13499,p
0.90502,0.39890,n
0.53462,0.45016,n
0.95898,0.95371,p
0.22794,0.55201,p
0.49473,0.37092,n
0.81238,0.39911,n
0.45503,0.31677,p
0.92881,0.59639,p
0.40581,0.82480,p
0.50182,0.28541,n
0.53078,0.36398,n
0.47037,0.67899,n
0.64598,0.66496,n
0.45592,0.30253,p
0.98456,0.77885,p
0.94723,0.91062,n
0.66814,0.70335,n
0.60890,0.39185,n
0.56603,0.50919,p
0.69893,0.62341,n
0.55407,0.62684,n
0.76849,0.65629,n
0.65424,0.47359,n
0.63362,0.67569,n
0.40396,0.61394,n
0.56960,0.31140,n
0.51143,0.36540,n
0.73081,0.70255,n
0.55101,0.45198,n
0.42025,0.76253,p
0.72196,0.34171,n
0.70517,0.07132,p
0.37006,0.42792,n
0.61158,0.47951,n
0.67930,0.37560,n
0.58192,0.78297,p
0.74490,0.45239,n
0.14536,0.71345,p
0.91106,0.02803,p
0.61205,0.62646,n
0.24969,0.03951,p
0.61420,0.25772,n
0.72123,0.37677,p
0.61363,0.61703,n
0.54019,0.48010,n
0.62769,0.40482,n
0.51589,0.50862,n
0.39405,0.84194,p
0.52430,0.48730,n
0.36478,0.34555,p
0.45750,0.30690,n
0.13209,0.83526,p
0.77459,0.56006,n
0.49724,0.37049,n
0.79713,0.52184,n
0.26903,0.54912,p
0.90833,0.69398,p
0.87466,0.91181,p
0.68658,0.70084,n
0.96545,0.42825,n
0.19680,0.97787,p
0.47552,0.66513,n
0.15856,0.79851,p
0.46646,0.69895,n
0.57980,0.61567,n
0.36404,0.53181,n
0.66940,0.41449,n
0.49753,0.27194,p
0.70809,0.06626,n
0.33096,0.35454,p
0.51300,0.03850,n
0.68552,0.59690,n
0.23186,0.41929,n
0.54080,0.67047,n
0.58596,0.32373,n
0.44533,0.55874,n
0.68453,0.42294,n
0.70569,0.53183,n
0.58674,0.88560,p
0.84058,0.13987,p
0.47798,0.74420,p
0.37021,0.58707,n
0.34641,0.15390,p
0.71108,0.09700,n
0.02583,0.47567,n
0.87954,0.27806,n
0.96258,0.08611,p
0.49750,0.52658,n
0.87887,0.95256,n
0.65791,0.68933,n
0.17006,0.87284,p
0.74216,0.63547,n
0.55309,0.61041,p
0.18704,0.79167,p
0.68768,0.36687,n
0.26281,0.93177,p
0.33625,0.07618,p
0.74287,0.69106,n
0.53766,0.37604,n
0.03879,0.14703,p
0.36240,0.55655,n
0.57510,0.80587,p
0.23517,0.75049,p
0.38767,0.45355,n
0.54365,0.57830,p
0.01144,0.43314,p
0.99906,0.79936,p
0.39193,0.38039,n
0.53710,0.72945,n
0.81201,0.32780,p
0.56194,0.41514,n
0.57784,0.28005,n
0.64579,0.69770,n
0.69438,0.56972,n
0.40207,0.53830,n
0.76634,0.58376,n
0.31433,0.64771,p
0.72580,0.35186,n
0.75125,0.66315,n
0.42845,0.31871,n
0.60855,0.29744,p
0.62945,0.46226,n
0.73270,0.31521,n
0.60197,0.03493,p
0.17466,0.66267,p
0.66062,0.65767,n
0.41692,0.33720,n
0.46589,0.36189,n
0.36559,0.65618,p
0.50375,0.65684,n
0.80412,0.53611,n
0.32012,0.03159,p
0.29534,0.70821,p
0.70779,0.30933,n
0.56143,0.39013,n
0.73332,0.29450,n
0.53740,0.45456,n
0.68909,0.40613,n
0.71130,0.96798,p
0.80088,0.20590,p
0.54521,0.42212,n
0.42046,0.34411,n
0.45082,0.61526,n
0.76551,0.34525,n
0.75956,0.41734,n
0.10427,0.32156,p
0.64014,0.51101,n
0.05065,0.11822,p
0.66240,0.77570,p
0.65984,0.65891,n
0.49303,0.97161,n
0.06565,0.11571,n
0.90710,0.97071,p
0.77569,0.20587,p
0.83125,0.43088,n
0.70593,0.14971,p
0.40067,0.84198,p
0.91682,0.61205,n
0.46977,0.53734,n
0.48713,0.67745,n
0.15783,0.68168,p
0.01653,0.17702,p
0.69209,0.17242,p
0.38566,0.56928,n
0.78253,0.55272,n
0.06140,0.87478,p
0.43712,0.34173,n
0.03918,0.41315,p
0.48297,0.39291,p
0.50891,0.92978,p
0.53577,0.42333,n
0.45107,0.52600,n
0.53743,0.49625,n
0.56405,0.24851,p
0.21915,0.67336,p
0.72011,0.69590,p
0.22825,0.11084,p
0.61676,0.91702,p
0.96961,0.25024,p
0.69472,0.39108,p
0.45292,0.68280,n
0.71663,0.65709,n
0.73695,0.22746,p
0.77200,0.46171,n
0.53011,0.39633,n
0.61769,0.76283,p
0.49425,0.27411,p
0.51499,0.79664,p
0.02669,0.08919,p
0.67352,0.70961,n
0.42246,0.43357,n
0.21559,0.47969,p
0.62583,0.25346,n
0.13143,0.16215,p
0.84195,0.54190,n
0.54884,0.53798,p
0.58617,0.31456,n
0.44027,0.44823,n
0.40967,0.87513,p
0.56080,0.38209,n
0.35393,0.20890,p
0.70872,0.80751,p
0.44970,0.06186,p
0.81093,0.47037,n
0.38829,0.39563,n
0.45435,0.59860,p
0.45839,0.63651,n
0.50544,0.48369,p
0.41106,0.55893,n
0.45294,0.70498,p
0.94132,0.44160,p
0.73758,0.42045,n
0.63567,0.33081,p
0.53535,0.65661,n
0.12515,0.09738,p
0.72658,0.51860,n
0.39715,0.39536,n
0.12549,0.51328,p
0.07810,0.52279,p
0.25824,0.18578,p
0.23387,0.21345,p
0.11849,0.44753,n
0.70767,0.47478,n
0.01724,0.48394,p
0.76547,0.03653,p
0.71316,0.63903,n
0.77528,0.62130,p
0.64315,0.74055,n
0.64520,0.26093,n
0.99648,0.85251,p
0.32099,0.93635,n
0.54015,0.89175,p
0.53587,0.48688,n
0.43454,0.47358,n
0.15030,0.72244,p
0.50934,0.65846,n
0.98995,0.73972,p
0.54252,0.02878,n
0.86643,0.74645,p
0.08909,0.88762,p
0.53472,0.46303,n
0.68851,0.98900,p
0.59061,0.09045,p
0.83373,0.57373,n
0.41899,0.10733,p
0.80655,0.27415,p
0.46337,0.34815,n
0.44331,0.58426,n
0.78077,0.54107,n
0.82302,0.40903,n
0.75674,0.35529,n
0.95631,0.46197,p
0.60226,0.55636,n
0.84591,0.38312,n
0.91038,0.81181,n
0.76099,0.59490,n
0.07008,0.52654,p
0.45499,0.30333,n
0.99112,0.20819,p
0.43433,0.08028,p
0.52915,0.45396,n
0.84686,0.41317,p
0.78938,0.61719,n
0.70381,0.33118,n
0.49903,0.15235,n
0.26031,0.48936,p
0.65869,0.35987,n
0.11481,0.24410,p
0.88598,0.83489,p
0.07759,0.30134,p
0.36983,0.24520,p
0.67579,0.35682,n
0.51161,0.77385,p
0.54645,0.32612,n
0.62754,0.57080,n
0.43636,0.50072,n
0.76144,0.92896,p
0.00399,0.44218,p
0.56842,0.42810,n
0.66773,0.50423,n
0.46906,0.56972,n
0.98190,0.15814,p
0.90359,0.93544,p
0.60165,0.49553,n
0.55781,0.52592,n
0.11173,0.67420,p
0.39031,0.17420,p
0.44773,0.04985,p
0.47269,0.65513,n
0.95287,0.34978,n
0.76635,0.63219,n
0.49052,0.57464,n
0.94840,0.95243,n
0.24956,0.06470,p
0.14420,0.68575,n
0.70911,0.35077,n
0.59140,0.56861,n
0.79534,0.34662,n
0.11678,0.61040,p
0.46104,0.53922,n
0.39172,0.61985,n
0.63139,0.62175,p
0.64022,0.73672,n
0.03472,0.43620,p
0.36241,0.76819,p
0.38490,0.55140,n
0.68718,0.65515,n
0.53487,0.40314,p
0.35257,0.57400,p
0.04450,0.81078,p
0.91424,0.97209,p
0.58948,0.53708,n
0.04455,0.72382,p
0.44671,0.32350,n
0.22339,0.83244,n
0.38934,0.41972,n
0.62180,0.41418,n
0.73336,0.87652,p
0.26651,0.13182,p
0.78558,0.73175,n
0.66526,0.60273,n
0.37501,0.42778,n
0.11308,0.66509,p
0.06690,0.25930,p
0.67048,0.28703,n
0.03834,0.56669,p
0.28041,0.43188,p
0.69433,0.64093,n
0.70773,0.41722,n
0.87048,0.49968,p
0.42680,0.34386,n
0.51941,0.65584,n
0.40869,0.72892,p
0.20352,0.88743,p
0.56859,0.73516,p
0.40059,0.51709,n
0.60561,0.49112,n
0.72017,0.17323,p
0.04996,0.51196,p
0.04168,0.85252,p
0.81864,0.38961,n
0.57857,0.62663,n
0.45342,0.95349,p
0.62107,0.43644,n
0.75660,0.07282,p
0.47736,0.67224,n
0.83320,0.83800,p
0.39321,0.53566,n
0.50992,0.59518,n
0.45314,0.49267,n
0.67317,0.69633,n
0.64417,0.37304,n
0.52268,0.03275,p
0.38731,0.66907,p
0.86760,0.65127,p
0.59079,0.73276,n
0.60285,0.75434,p
0.05996,0.00817,p
0.30077,0.05778,p
0.62796,0.33415,n
0.42598,0.36465,n
0.96271,0.16774,p
0.68658,0.30192,n
0.35367,0.64284,p
0.70592,0.72755,p
0.55761,0.90194,p
0.78561,0.55635,n
0.47018,0.99927,p
0.78044,0.64556,n
0.72892,0.71307,n
0.41470,0.37712,n
0.00105,0.98713,p
0.98560,0.66560,p
0.75407,0.56104,n
0.41090,0.23864,p
0.75215,0.64667,n
0.18672,0.06525,n
0.08191,0.67117,p
0.47756,0.49501,n
0.19466,0.72207,p
0.48139,0.68622,n
0.15527,0.25473,p
0.51824,0.17607,p
0.27894,0.35119,p
0.74787,0.36940,n
0.45454,0.57407,n
0.55023,0.55524,n
0.58268,0.80030,p
0.64987,0.45298,n
0.72606,0.36426,n
0.42666,0.53528,n
0.44860,0.13495,p
0.48856,0.75326,p
0.07744,0.25577,p
0.86631,0.43501,p
0.42494,0.53635,n
0.01256,0.94423,p
0.82188,0.52663,p
0.63157,0.29959,n
0.53791,0.84665,p
0.52328,0.37933,n
0.08724,0.01250,p
0.55195,0.93340,p
0.30265,0.93872,p
0.22396,0.12097,p
0.68042,0.68599,n
0.30199,0.84307,p
0.47856,0.30507,n
0.66819,0.35527,n
0.74960,0.39921,n
0.42993,0.56059,n
0.74487,0.57063,n
0.59351,0.66484,n
0.61248,0.31966,p
0.59181,0.26087,n
0.26345,0.65865,p
0.72719,0.97128,p
0.50294,0.56882,n
0.86823,0.60902,p
0.80432,0.44710,n
0.62537,0.25540,n
0.58519,0.46485,n
0.84259,0.25503,p
0.76261,0.57608,p
0.12203,0.30582,p
0.08361,0.80527,p
0.71452,0.88848,p
0.20405,0.29167,p
0.40668,0.49238,n
0.75018,0.67018,p
0.73044,0.45081,n
0.30873,0.46070,p
0.60603,0.34521,n
0.40574,0.47551,n
0.71523,0.65710,n
0.61959,0.66162,n
0.93240,0.77103,p
0.70999,0.45476,n
0.65422,0.19442,n
0.46850,0.36632,n
0.70246,0.66826,n
0.74291,0.29773,n
0.45692,0.37872,n
0.80733,0.95855,p
0.40495,0.60642,n
0.56266,0.49971,n
0.62214,0.45754,n
0.71366,0.19972,p
0.63339,0.66797,n
0.55704,0.37951,n
0.22165,0.18971,p
0.20885,0.71599,p
0.65838,0.41399,n
0.23979,0.82130,p
0.36177,0.15212,p
0.78358,0.91410,p
0.12581,0.82094,p
0.53192,0.40084,n
0.04218,0.18456,p
0.40835,0.19202,p
0.49419,0.85839,p
0.56270,0.52244,n
0.38397,0.98948,p
0.33026,0.30956,p
0.01259,0.64684,p
0.45428,0.35514,n
0.56633,0.19334,p
0.23082,0.05409,p
0.67034,0.40077,n
0.28848,0.77332,p
0.58169,0.68156,n
0.51183,0.75777,p
0.38161,0.51558,p
0.83294,0.43339,n
0.22282,0.13025,p
0.62566,0.29652,n
0.89171,0.52501,n
0.66232,0.26881,n
0.71306,0.55920,n
0.74711,0.83114,n
0.56471,0.40097,n
0.69117,0.30868,n
0.52796,0.58866,n
0.99021,0.57693,p
0.79215,0.38560,n
0.31338,0.31606,n
0.50922,0.14180,p
0.96727,0.29453,p
0.64976,0.55857,n
0.67787,0.44244,n
0.60816,0.99207,p
0.14487,0.85624,p
0.66905,0.72421,n
0.44910,0.72074,p
0.60974,0.15710,n
0.46964,0.06247,p
0.36311,0.76670,p
0.65391,0.34152,n
0.61726,0.41037,n
0.12153,0.93533,p
0.00944,0.57059,p
0.54671,0.14019,p
0.72394,0.13333,p
0.98902,0.20031,p
0.84297,0.48652,p
0.51422,0.08844,p
0.19400,0.88440,p
0.80507,0.72657,p
0.54906,0.49726,n
0.42681,0.32091,n
0.93499,0.46707,p
0.28494,0.07843,p
0.58060,0.71639,n
0.56597,0.71193,p
0.43132,0.18205,p
0.80387,0.06017,n
0.75972,0.40032,n
0.43576,0.45474,p
0.51445,0.64300,n
0.17022,0.92555,p
0.45777,0.52079,n
0.44079,0.64662,n
0.42984,0.34241,n
0.26307,0.14796,p
0.17884,0.58038,p
0.75007,0.96873,p
0.26429,0.10777,p
0.49270,0.56050,n
0.47997,0.39376,p
0.67022,0.45658,p
0.62147,0.69877,n
0.51469,0.70085,n
0.58919,0.54140,n
0.23729,0.21021,p
0.64449,0.59587,n
0.54080,0.54165,n
0.73758,0.06385,n
0.43313,0.38557,n
0.42257,0.07464,p
0.09223,0.86392,p
0.38856,0.45770,n
0.23162,0.72423,p
0.04198,0.27287,p
0.82699,0.30964,p
0.95910,0.26821,p
0.21310,0.19437,p
0.03161,0.22377,p
0.97440,0.19980,p
0.60405,0.29171,n
0.45309,0.33557,n
0.44227,0.50513,p
0.68733,0.38550,n
0.48159,0.42379,n
0.69688,0.55753,p
0.47890,0.33276,n
0.76952,0.63306,n
0.40957,0.44091,n
0.37417,0.48387,n
0.45295,0.51910,n
0.13928,0.87723,p
0.65667,0.43120,n
0.22449,0.84106,p
0.55396,0.38209,n
0.62898,0.29558,p
0.46600,0.67256,n
0.00303,0.45590,p
0.66680,0.65391,p
0.87303,0.84083,p
0.57612,0.31003,n
0.81906,0.41993,p
0.52133,0.35665,n
0.52638,0.50308,n
0.67595,0.62719,n
0.54449,0.57591,n
0.55244,0.27734,n
0.44678,0.44354,n
0.60763,0.25495,n
0.52582,0.59488,n
0.95402,0.28211,p
0.44867,0.71314,n
0.51315,0.55883,p
0.35311,0.22638,p
0.96723,0.98939,p
0.16771,0.20466,p
0.48044,0.44345,n
0.19386,0.65652,p
0.68680,0.49464,n
0.30627,0.93845,p
0.17550,0.07037,p
0.42141,0.63050,n
0.44928,0.45453,n
0.01302,0.80992,p
0.53848,0.19198,p
0.51200,0.54152,n
0.82076,0.47507,p
0.71313,0.36476,n
0.68442,0.14129,p
0.49655,0.68286,n
0.35191,0.35491,p
0.52905,0.37493,n
0.58494,0.66204,n
0.35756,0.36066,p
0.16416,0.18800,p
0.00056,0.38068,p
0.53227,0.01516,p
0.21292,0.05162,n
0.57375,0.42191,n
0.45009,0.53416,n
0.45156,0.37395,n
0.36056,0.40882,p
0.24999,0.10589,p
0.13844,0.80746,p
0.69011,0.42597,p
0.39358,0.63697,n
0.80808,0.54983,n
0.56076,0.30910,n
0.25944,0.91013,p
0.80874,0.02875,n
0.66508,0.28401,p
0.57779,0.62521,n
0.83266,0.42246,n
0.54791,0.66563,n
0.23979,0.72989,p
0.60545,0.14924,p
0.90045,0.39608,p
0.65907,0.56826,n
0.50285,0.04015,p
0.71498,0.35124,n
0.54541,0.91052,p
0.90923,0.78911,p
0.58397,0.39480,n
0.75217,0.19296,n
0.46637,0.36843,p
0.49870,0.72032,n
0.39912,0.03634,p
0.07192,0.94758,p
0.77988,0.85722,p
0.66132,0.76730,p
0.58932,0.33764,p
0.50437,0.59240,n
0.62912,0.01472,p
0.33321,0.87729,p
0.96648,0.03863,p
0.11995,0.44585,p
0.47557,0.30032,n
0.29263,0.05809,n
0.05840,0.90922,p
0.92159,0.83970,p
0.44675,0.57833,n
0.75551,0.34943,n
0.16107,0.41441,p
0.36824,0.65976,p
0.85506,0.87606,p
0.33375,0.12357,n
0.59436,0.05966,p
0.91979,0.12018,p
0.94405,0.79320,p
0.79692,0.49138,n
0.75724,0.47465,n
0.33966,0.90287,p
0.37924,0.88559,p
0.86376,0.47036,p
0.16979,0.05143,n
0.06488,0.18993,p
0.48131,0.77324,p
0.05107,0.79730,p
0.97648,0.63212,p
0.70795,0.29239,p
0.78917,0.40102,n
0.81747,0.53736,n
0.48209,0.49185,n
0.45919,0.44031,n
0.39991,0.24043,p
0.75713,0.36029,n
0.58444,0.72916,n
0.93741,0.77347,p
0.59151,0.70364,n
0.31513,0.44742,n
0.50000,0.56182,n
0.65583,0.39916,n
0.25514,0.19512,p
0.56584,0.47945,n
0.71066,0.47952,p
0.37517,0.46927,p
0.02803,0.35443,n
0.84056,0.18475,p
0.02284,0.87517,n
0.48328,0.61296,n
0.79182,0.64140,n
0.97405,0.52329,p
0.44316,0.84899,n
0.49994,0.37014,n
0.39277,0.63563,n
0.25015,0.23454,p
0.41905,0.30564,p
0.93206,0.94833,n
0.82151,0.86064,p
0.46604,0.98019,p
0.50182,0.36952,n
0.83254,0.04654,p
0.44744,0.66420,n
0.10993,0.11136,p
0.65449,0.36935,n
0.61937,0.73350,n
0.13346,0.79166,n
0.61183,0.54428,p
0.06629,0.39451,p
0.60823,0.54004,p
0.44214,0.63774,n
0.58524,0.59593,n
0.38601,0.41453,n
0.50960,0.39968,n
0.89380,0.85924,p
0.96440,0.66945,n
0.51205,0.35775,n
0.18853,0.22717,p
0.45601,0.38172,n
0.25971,0.72993,p
0.48680,0.94205,p
0.45901,0.27008,p
0.57124,0.66834,n
0.78410,0.34372,n
0.94482,0.75398,p
0.27916,0.37350,p
0.62389,0.51916,n
0.43394,0.86489,p
0.47836,0.34343,n
0.81204,0.53813,n
0.00954,0.39713,p
0.05999,0.51903,p
0.96963,0.67978,n
0.83775,0.56062,p
0.77445,0.74481,p
0.46657,0.70198,n
0.61054,0.35140,n
0.61216,0.74928,n
0.69285,0.91863,p
0.53588,0.66196,n
0.34816,0.76861,p
0.49791,0.54047,n
0.58435,0.35758,n
0.52933,0.20661,p
0.62248,0.37752,n
0.93249,0.29301,p
0.99113,0.50155,p
0.49393,0.72082,n
0.33282,0.98308,p
0.63196,0.48144,n
0.37737,0.79638,p
0.30289,0.31710,p
0.82983,0.80574,p
0.42602,0.64054,n
0.04375,0.45812,p
0.50257,0.39725,n
0.76598,0.45648,n
0.88038,0.85424,p
0.67554,0.16945,p
0.87704,0.16744,p
0.69195,0.65250,n
0.53854,0.43911,n
0.89502,0.27586,p
0.67187,0.42519,p
0.80438,0.75061,n
0.54224,0.64856,n
0.65834,0.69520,p
0.36330,0.57347,n
0.35777,0.45301,n
0.28649,0.80294,p
0.71141,0.51311,n
0.42131,0.05516,p
0.68800,0.47532,n
0.49962,0.71372,n
0.14472,0.71230,p
0.81695,0.40919,p
0.82993,0.59128,n
0.33394,0.21269,p
0.44918,0.38789,n
0.74098,0.30257,n
0.98858,0.49601,p
0.02325,0.83107,p
0.63753,0.33081,n
0.28574,0.41185,p
0.36685,0.48945,n
0.65442,0.50515,n
0.47083,0.45391,n
0.68799,0.55487,p
0.57021,0.63410,n
0.06079,0.30005,p
0.33032,0.29462,p
0.36169,0.15659,p
0.76462,0.66522,n
0.71029,0.69997,n
0.65808,0.30796,n
0.97629,0.79406,p
0.19935,0.77915,p
0.50951,0.27959,n
0.93933,0.29765,p
0.67154,0.52359,n
0.45644,0.69171,p
0.01529,0.35847,p
0.73470,0.31772,n
0.56931,0.43184,n
0.76676,0.36052,p
0.59941,0.33406,n
0.08608,0.44736,n
0.62002,0.73527,n
0.62339,0.53013,n
0.13685,0.42500,p
0.62929,0.65778,n
0.14860,0.94398,p
0.39028,0.31657,p
0.71038,0.71516,n
0.56339,0.36682,n
0.13115,0.81619,p
0.74854,0.33859,n
0.52220,0.68708,n
0.66539,0.30281,n
0.09455,0.30648,p
0.33787,0.13067,p
0.21080,0.97693,p
0.90446,0.83298,p
0.29820,0.95546,p
0.14669,0.35827,p
0.35245,0.44135,p
0.69025,0.58988,n
