@relation CIRCLES
@attribute x real
@attribute y real
@attribute class {p,n}

@data
0.48026,0.29097,n
0.77321,0.74055,p
0.81465,0.30963,p
0.26545,0.73659,p
0.55956,0.53335,n
0.63838,0.51617,n
0.28634,0.65201,p
0.95222,0.64873,p
0.67311,0.43378,n
0.54054,0.31382,n
0.57367,0.60383,n
0.41320,0.18807,p
0.73068,0.10517,p
0.76064,0.54135,n
0.40039,0.99901,p
0.62783,0.34466,n
0.45339,0.34695,n
0.84191,0.53262,n
0.18073,0.20982,p
0.56472,0.34993,n
0.75993,0.59154,n
0.08835,0.51068,p
0.58960,0.37247,n
0.64408,0.48108,n
0.17874,0.49441,p
0.69305,0.70526,n
0.50716,0.35191,n
0.15266,0.60040,p
0.81619,0.66921,p
0.33815,0.25058,p
0.09936,0.83863,p
0.64530,0.46218,n
0.63299,0.65358,n
0.07888,0.14524,p
0.87898,0.65518,p
0.57075,0.78547,p
0.40502,0.61483,n
0.37056,0.44439,p
0.53863,0.58768,n
0.56646,0.66688,n
0.85517,0.78857,n
0.22969,0.54554,p
0.19540,0.45112,p
0.51858,0.27029,n
0.57938,0.29942,n
0.08653,0.14663,p
0.42355,0.68144,p
0.59141,0.58252,n
0.84632,0.81203,p
0.29083,0.85299,p
0.62778,0.57184,n
0.15680,0.54327,n
0.62744,0.39549,p
0.80633,0.54917,n
0.24070,0.58410,n
0.23952,0.37243,p
0.66833,0.34146,p
0.33234,0.85247,p
0.66479,0.10714,p
0.42359,0.36083,n
0.69502,0.89288,p
0.86917,0.09981,p
0.20574,0.74570,p
0.42268,0.54489,n
0.38269,0.59742,n
0.55951,0.27328,n
0.57020,0.26352,n
0.02885,0.16232,p
0.11303,0.35624,p
0.30867,0.41016,p
0.52265,0.70234,n
0.57642,0.78726,p
0.77247,0.49982,n
0.68271,0.61866,n
0.84363,0.25651,p
0.15490,0.92096,p
0.63636,0.27276,n
0.46106,0.29566,n
0.86307,0.76843,n
0.44980,0.36680,p
0.31912,0.85013,p
0.47431,0.57086,n
0.39116,0.41229,n
0.43041,0.50950,n
0.60302,0.34897,n
0.00670,0.94247,n
0.14499,0.33458,p
0.66562,0.40985,n
0.26399,0.98598,p
0.55796,0.19534,p
0.23177,0.02079,p
0.93434,0.42531,p
0.57078,0.63447,n
0.54675,0.68645,n
0.11708,0.80063,p
0.42284,0.53225,n
0.44940,0.53939,n
0.71610,0.67745,n
0.14089,0.88011,p
0.67401,0.53911,n
0.37435,0.40945,n
0.07288,0.51808,p
0.50841,0.60533,n
0.99066,0.72127,n
0.36413,0.99930,p
0.26304,0.60807,p
0.66978,0.62978,n
0.41189,0.57642,p
0.09263,0.40399,p
0.47553,0.91209,p
0.36918,0.80726,p
0.66311,0.43230,n
0.90133,0.42032,p
0.47958,0.66823,n
0.62284,0.64592,n
0.51388,0.48612,n
0.28883,0.26753,p
0.74543,0.64065,n
0.46875,0.48006,n
0.28746,0.29544,p
0.46511,0.38498,n
0.52709,0.91226,p
0.55392,0.04835,p
0.56811,0.94078,p
0.42759,0.16472,p
0.97859,0.90933,p
0.71415,0.47523,n
0.74113,0.62563,n
0.63485,0.68877,n
0.14196,0.67922,n
0.96020,0.03574,p
0.02550,0.36360,p
0.19732,0.79698,p
0.72123,0.77992,p
0.33266,0.12400,p
0.50452,0.31706,n
0.10464,0.47570,p
0.56476,0.56962,n
0.79847,0.95853,p
0.03307,0.87952,p
0.36148,0.57003,n
0.81999,0.43274,n
0.13584,0.37628,p
0.39242,0.95192,p
0.29078,0.68800,p
0.87829,0.37858,n
0.79136,0.46221,n
0.69457,0.54144,n
0.26921,0.45512,p
0.88550,0.89885,p
0.68209,0.34066,p
0.89342,0.75032,n
0.32661,0.43916,n
0.58299,0.78262,p
0.31907,0.87213,p
0.46132,0.69123,n
0.32566,0.58269,p
0.34270,0.36111,p
0.20303,0.92355,p
0.54473,0.29680,n
0.40656,0.42114,n
0.54861,0.31582,n
0.05809,0.33812,p
0.42737,0.61198,n
0.99534,0.41569,p
0.53573,0.61450,n
0.50962,0.38973,p
0.18678,0.45101,p
0.48804,0.40919,n
0.47831,0.17279,p
0.04194,0.24988,p
0.48978,0.29850,n
0.53109,0.45988,n
0.48026,0.48857,n
0.55424,0.40045,n
0.57711,0.44614,n
0.83111,0.88609,p
0.57659,0.45337,p
0.61314,0.31538,n
0.36258,0.49134,n
0.68510,0.87338,p
0.29243,0.93935,p
0.57938,0.46971,n
0.58286,0.57263,n
0.58440,0.43839,n
0.52906,0.41822,n
0.79902,0.38215,n
0.65249,0.68413,n
0.83754,0.31566,p
0.62162,0.73437,n
0.71595,0.27449,p
0.82381,0.36179,p
0.51949,0.03351,p
0.55830,0.52101,p
0.65556,0.37519,n
0.77140,0.47057,n
0.36554,0.84819,p
0.58036,0.77514,p
0.76853,0.36112,n
0.57982,0.41796,n
0.92808,0.30496,p
0.47374,0.12636,p
0.72228,0.46877,n
0.79230,0.59067,n
0.67941,0.02533,p
0.01956,0.38645,n
0.36464,0.43621,n
0.18337,0.91608,n
0.57030,0.71859,n
0.47913,0.40634,p
0.61580,0.67400,n
0.82781,0.56201,n
0.62366,0.69254,n
0.70811,0.58497,n
0.71988,0.35726,n
0.42575,0.29838,p
0.45183,0.63661,n
0.18641,0.23862,p
0.47537,0.23187,p
0.41586,0.59534,n
0.85148,0.73449,p
0.55362,0.36903,p
0.45774,0.66119,n
0.39637,0.43413,n
0.75122,0.58302,n
0.51487,0.84535,p
0.69721,0.30468,n
0.44338,0.78521,p
0.25171,0.44322,n
0.57946,0.56051,n
0.55946,0.82087,p
0.15147,0.47050,p
0.43755,0.59351,n
0.41852,0.40385,n
0.02716,0.40172,p
0.24630,0.37049,p
0.42898,0.34917,n
0.68240,0.81763,p
0.51772,0.28267,n
0.95520,0.51361,p
0.67248,0.83303,p
0.60291,0.61996,n
0.45953,0.51846,n
0.90547,0.82316,p
0.97630,0.59450,p
0.70599,0.54570,n
0.49937,0.97810,p
0.59670,0.84452,p
0.60607,0.73224,n
0.35986,0.50035,n
0.78151,0.55142,n
0.93328,0.10778,p
0.03922,0.19491,p
0.97330,0.94864,p
0.63706,0.54750,n
0.56426,0.99524,p
0.57191,0.02982,p
0.62362,0.81739,p
0.33854,0.82340,p
0.67523,0.74569,p
0.66226,0.35492,n
0.75886,0.34282,n
0.40391,0.47358,n
0.37482,0.48103,n
0.70243,0.62019,n
0.98463,0.44972,p
0.05983,0.75545,p
0.95903,0.17863,p
0.76254,0.18856,p
0.36466,0.48160,n
0.44000,0.31628,n
0.75867,0.79471,p
0.06862,0.74322,p
0.68354,0.50994,p
0.95536,0.50663,p
0.41500,0.21704,p
0.96507,0.50165,p
0.32747,0.46482,p
0.44874,0.54509,n
0.23012,0.05206,p
0.01904,0.51091,p
0.78856,0.40226,n
0.50078,0.29787,n
0.40951,0.51249,n
0.72570,0.63720,n
0.34088,0.49767,n
0.51717,0.35506,n
0.49327,0.20219,p
0.72853,0.16508,p
0.94277,0.03104,p
0.08880,0.07458,p
0.00103,0.28412,p
0.65796,0.44939,n
0.49988,0.74719,p
0.64714,0.40503,n
0.62319,0.51409,n
0.70060,0.29001,n
0.84157,0.56153,n
0.31159,0.43877,p
0.10649,0.41564,p
0.41543,0.51857,n
0.70788,0.71546,n
0.66470,0.00660,p
0.55945,0.50799,n
0.86244,0.98449,p
0.70509,0.72292,n
0.63772,0.85614,p
0.99955,0.09090,n
0.73198,0.99306,p
0.93493,0.14502,p
0.48073,0.88710,p
0.36899,0.53029,n
0.32799,0.33488,p
0.36871,0.28432,p
0.75337,0.71355,n
0.33140,0.35378,p
0.46891,0.84261,p
0.70448,0.31207,n
0.46583,0.34951,n
0.50147,0.30537,n
0.20215,0.25247,p
0.68484,0.70807,n
0.75370,0.34238,n
0.26217,0.37742,p
0.60547,0.34326,n
0.60191,0.70205,n
0.89755,0.38850,p
0.23583,0.65623,p
0.18984,0.20608,p
0.40124,0.15154,p
0.44111,0.34798,n
0.49948,0.51305,n
0.62826,0.52998,n
0.90191,0.49170,n
0.14347,0.92829,p
0.66016,0.33002,n
0.60032,0.64832,n
0.29086,0.71156,p
0.16857,0.89386,p
0.42123,0.58180,n
0.46270,0.37129,n
0.87605,0.91055,p
0.41407,0.54907,n
0.70286,0.57016,n
0.44090,0.58794,n
0.66885,0.61808,n
0.60992,0.46359,p
0.24397,0.72626,p
0.60280,0.22220,p
0.68670,0.94211,p
0.08756,0.77594,p
0.20186,0.49749,p
0.36990,0.53689,n
0.50442,0.33913,n
0.81074,0.57232,n
0.74818,0.59620,n
0.10190,0.82559,p
0.60846,0.45741,p
0.23067,0.55601,p
0.06457,0.25480,p
0.83826,0.20989,p
0.79929,0.39315,n
0.36263,0.40557,p
0.71159,0.49062,n
0.32385,0.08153,p
0.79666,0.49654,p
0.17957,0.37708,p
0.23798,0.51914,p
0.46228,0.59712,n
0.60005,0.27632,n
0.64568,0.45295,n
0.42573,0.42927,n
0.46104,0.55411,n
0.70399,0.40163,n
0.80217,0.53216,n
0.57614,0.61787,n
0.76613,0.65514,p
0.42090,0.63545,n
0.81511,0.49246,n
0.32155,0.36466,p
0.85551,0.37275,p
0.49184,0.09837,p
0.22437,0.36216,p
0.61696,0.67616,n
0.56763,0.26465,n
0.55145,0.26603,n
0.58131,0.33248,n
0.63833,0.53203,n
0.74329,0.32290,n
0.37308,0.55044,n
0.60819,0.63502,n
0.21306,0.73150,p
0.66334,0.36523,n
0.48577,0.62115,n
0.49609,0.45154,n
0.43149,0.91088,p
0.67047,0.34710,p
0.63435,0.28860,n
0.40360,0.37949,n
0.21628,0.09857,p
0.57737,0.43505,n
0.78656,0.37443,n
0.38118,0.39058,n
0.33621,0.95915,p
0.47064,0.63395,n
0.74388,0.57627,p
0.58868,0.30312,n
0.33728,0.01685,p
0.05062,0.37525,p
0.12767,0.74401,p
0.67217,0.12770,p
0.53348,0.39680,n
0.56667,0.56225,n
0.37992,0.41408,n
0.39395,0.44498,n
0.48428,0.70366,n
0.28856,0.01261,p
0.31148,0.52839,n
0.04301,0.55004,p
0.53724,0.57095,n
0.56553,0.25553,n
0.09169,0.90921,p
0.79563,0.54148,n
0.56014,0.60290,n
0.90964,0.84236,p
0.88541,0.11914,p
0.22425,0.04457,p
0.90220,0.55685,p
0.71932,0.26233,p
0.60294,0.43425,n
0.82299,0.77965,p
0.53581,0.67680,n
0.53327,0.32410,n
0.28979,0.69716,p
0.07378,0.73077,p
0.79526,0.65206,n
0.09547,0.64542,p
0.07440,0.47623,p
0.78848,0.40661,n
0.20993,0.46105,p
0.79685,0.60836,n
0.42137,0.48715,n
0.38334,0.51488,n
0.16979,0.54431,p
0.35578,0.06476,p
0.59191,0.68984,n
0.46558,0.31449,n
0.89777,0.39418,p
0.93537,0.07334,p
0.74119,0.41887,n
0.80226,0.32462,p
0.49141,0.51995,n
0.49411,0.57417,n
0.76987,0.42237,n
0.36032,0.51491,n
0.76209,0.38486,n
0.48424,0.49053,n
0.95376,0.43164,n
0.39597,0.46431,n
0.62325,0.35996,n
0.70837,0.56408,n
0.77235,0.66823,n
0.05037,0.15963,p
0.83529,0.62235,p
0.54089,0.53788,n
0.89567,0.22834,p
0.21224,0.82181,p
0.73594,0.54445,n
0.48877,0.37099,n
0.20846,0.31151,p
0.93144,0.00044,p
0.81178,0.54265,n
0.73131,0.35137,n
0.11714,0.44076,n
0.63088,0.70293,n
0.48161,0.32240,n
0.02401,0.13064,p
0.64130,0.48587,n
0.61680,0.75742,p
0.28816,0.97078,p
0.86688,0.01987,p
0.29935,0.54374,p
0.59109,0.74950,p
0.34053,0.03127,p
0.78588,0.53923,n
0.46418,0.18719,p
0.95753,0.99056,p
0.62316,0.26845,n
0.64532,0.60395,p
0.41682,0.21223,p
0.67968,0.31548,n
0.40487,0.94524,p
0.46109,0.46358,p
0.35014,0.04765,p
0.98585,0.29532,p
0.50571,0.28030,n
0.69075,0.47432,n
0.32846,0.01977,p
0.79444,0.49724,n
0.45854,0.86944,n
0.45211,0.62168,n
0.26133,0.23400,p
0.68607,0.67363,n
0.46424,0.91062,p
0.72622,0.14312,p
0.58277,0.72505,n
0.74682,0.14683,n
0.54226,0.49588,n
0.38932,0.56176,n
0.92682,0.27849,n
0.69168,0.36015,n
0.40515,0.37638,n
0.92096,0.29938,n
0.37704,0.53383,p
0.03242,0.33351,p
0.51295,0.46621,n
0.67776,0.81251,p
0.21067,0.51697,p
0.12226,0.93245,p
0.68831,0.09808,p
0.74288,0.99949,p
0.38756,0.27235,p
0.67759,0.70882,n
0.58963,0.28910,n
0.70276,0.33305,n
0.83311,0.41884,n
0.56893,0.64688,n
0.70659,0.38127,n
0.36742,0.27444,p
0.81881,0.39821,p
0.58221,0.60033,n
0.75078,0.39202,n
0.45353,0.37512,n
0.84908,0.51258,n
0.75381,0.56102,n
0.75756,0.48910,n
0.81436,0.28514,p
0.09852,0.45497,p
0.41056,0.34505,n
0.03197,0.81159,p
0.42892,0.56760,n
0.05837,0.62648,p
0.44419,0.95809,p
0.52957,0.03416,p
0.29682,0.69119,p
0.11247,0.90669,p
0.26162,0.45849,p
0.39988,0.37161,n
0.33088,0.90526,p
0.93125,0.90277,n
0.94712,0.49870,p
0.68613,0.68760,n
0.56454,0.56415,n
0.73888,0.53777,n
0.34808,0.11231,p
0.90528,0.58533,p
0.22935,0.69872,p
0.44726,0.62960,n
0.70574,0.72130,n
0.24092,0.64654,p
0.24784,0.77407,p
0.40420,0.58966,n
0.33042,0.25728,p
0.54321,0.46959,n
0.39021,0.54310,p
0.84569,0.52634,n
0.03841,0.26555,p
0.38277,0.13508,p
0.19965,0.84517,p
0.65894,0.27025,n
0.56977,0.51237,n
0.76470,0.65509,n
0.72386,0.58374,p
0.09733,0.49923,n
0.78195,0.03193,p
0.85822,0.46324,p
0.11976,0.80886,p
0.71646,0.06398,p
0.65889,0.34547,n
0.51892,0.23395,p
0.07321,0.96087,p
0.33391,0.65183,p
0.80710,0.01492,p
0.60749,0.02707,p
0.07605,0.98620,p
0.43254,0.45685,n
0.58477,0.74256,n
0.97657,0.49322,p
0.78211,0.47480,p
0.74840,0.98444,p
0.42593,0.42238,n
0.91949,0.37935,p
0.92269,0.48470,p
0.58048,0.84934,p
0.09777,0.60020,p
0.58440,0.47862,n
0.48019,0.62564,n
0.09676,0.50334,p
0.29569,0.60756,p
0.59540,0.79168,p
0.48519,0.69664,n
0.62255,0.07499,n
0.18429,0.52403,p
0.43809,0.42153,n
0.94675,0.79499,n
0.21111,0.79641,p
0.57664,0.20459,n
0.48244,0.79521,p
0.62960,0.45416,p
0.70286,0.51262,n
0.65249,0.45159,n
0.11377,0.03544,p
0.16535,0.71557,n
0.87267,0.04569,p
0.50163,0.87482,p
0.31340,0.23786,n
0.43345,0.04327,p
0.70131,0.43160,n
0.53908,0.42748,n
0.68412,0.36568,n
0.65495,0.53404,n
0.53709,0.37016,n
0.07181,0.42335,p
0.87372,0.25665,p
0.59228,0.43724,n
0.44329,0.57185,n
0.13991,0.02636,p
0.14277,0.87909,p
0.73930,0.78714,p
0.61090,0.44228,n
0.68385,0.55183,n
0.52035,0.48850,n
0.46177,0.24526,p
0.62189,0.35734,n
0.63098,0.34745,n
0.71518,0.07756,p
0.69958,0.48325,n
0.73886,0.70460,n
0.22675,0.22922,p
0.57223,0.62494,n
0.99032,0.44144,p
0.61885,0.73663,n
0.78427,0.38738,n
0.72351,0.38549,n
0.73643,0.51790,n
0.53686,0.43915,n
0.80972,0.61571,p
0.40281,0.37575,n
0.72968,0.30520,n
0.97236,0.52070,p
0.60171,0.79851,p
0.00992,0.27129,p
0.63315,0.00060,p
0.80552,0.98605,n
0.46575,0.49797,n
0.89368,0.13507,p
0.61864,0.59789,n
0.53987,0.28801,n
0.54103,0.15064,p
0.72789,0.68643,n
0.71175,0.31073,n
0.05194,0.37178,n
0.54377,0.73956,n
0.37030,0.02935,p
0.87017,0.83892,p
0.39384,0.38442,n
0.30456,0.74892,p
0.57446,0.09843,p
0.25518,0.14066,p
0.30333,0.17934,p
0.22703,0.24444,p
0.80503,0.56900,n
0.66199,0.29867,n
0.84789,0.49426,n
0.32560,0.50697,p
0.91162,0.68708,p
0.90614,0.44487,p
0.51375,0.88884,p
0.45168,0.99743,p
0.25077,0.90061,p
0.69287,0.57171,n
0.25299,0.87137,p
0.95892,0.80487,n
0.63239,0.57836,n
0.78338,0.47625,n
0.69159,0.69079,n
0.76450,0.62916,p
0.87504,0.94791,p
0.78295,0.28690,p
0.49970,0.52511,n
0.53309,0.30668,n
0.83278,0.42889,n
0.45003,0.97527,n
0.58851,0.60408,n
0.21029,0.86696,p
0.63252,0.08985,n
0.66544,0.35901,n
0.43088,0.55374,n
0.01414,0.14443,p
0.66141,0.49616,n
0.47274,0.52015,n
0.49318,0.48123,p
0.48624,0.82262,n
0.49091,0.63741,n
0.53886,0.77062,p
0.36109,0.94476,p
0.50918,0.03878,p
0.33431,0.76404,p
0.79331,0.84898,p
0.03339,0.64346,p
0.94595,0.46567,p
0.62610,0.31217,n
0.80076,0.10460,p
0.59915,0.45790,n
0.77933,0.74937,n
0.39025,0.43689,n
0.36491,0.49763,n
0.46466,0.57610,n
0.41411,0.04570,p
0.67318,0.53938,n
0.03776,0.32487,p
0.70195,0.54887,n
0.86567,0.57183,p
0.16395,0.41878,p
0.62903,0.30822,n
0.46213,0.54729,n
0.71714,0.41411,n
0.32817,0.39026,n
0.59184,0.38753,n
0.91641,0.45109,p
0.81352,0.46854,n
0.39894,0.42708,n
0.13312,0.38592,p
0.79121,0.35017,n
0.57246,0.72154,n
0.76565,0.38230,n
0.69076,0.41706,n
0.52070,0.36211,n
0.59004,0.60645,n
0.71770,0.50071,n
0.93489,0.21483,p
0.92816,0.64643,p
0.62999,0.30886,n
0.72933,0.49915,n
0.83234,0.55726,n
0.87160,0.99683,p
0.35290,0.53146,n
0.01567,0.59992,p
0.63147,0.61697,n
0.69711,0.62612,n
0.59124,0.26031,n
0.25338,0.68246,p
0.55983,0.41037,p
0.21801,0.77257,n
0.72376,0.32987,n
0.89768,0.29009,p
0.83123,0.99068,n
0.53176,0.70324,n
0.18711,0.90119,p
0.47411,0.56854,n
0.21510,0.94263,p
0.39517,0.00247,p
0.58292,0.50856,n
0.07510,0.54335,p
0.57234,0.62410,n
0.64990,0.23752,p
0.85407,0.77059,p
0.26368,0.01865,p
0.37628,0.72507,n
0.83087,0.32891,p
0.65228,0.30956,n
0.62019,0.66717,n
0.78563,0.42114,n
0.25030,0.07649,n
0.97888,0.97243,p
0.75359,0.30391,n
0.99840,0.97561,p
0.08232,0.10072,p
0.16418,0.52051,p
0.66061,0.73007,n
0.61190,0.74343,n
0.57371,0.71379,n
0.66656,0.49580,n
0.44857,0.45471,n
0.62907,0.34699,n
0.56263,0.68266,n
0.56943,0.99441,p
0.46158,0.41700,p
0.32681,0.06713,p
0.51305,0.36259,n
0.40265,0.43370,n
0.94036,0.87343,p
0.86288,0.43389,p
0.46042,0.83580,p
0.43060,0.61584,n
0.10964,0.88490,p
0.15532,0.54898,p
0.58424,0.42480,n
0.47343,0.27311,n
0.04440,0.40540,p
0.04147,0.60826,p
0.53527,0.07220,p
0.45468,0.43363,n
0.66148,0.51674,n
0.29931,0.77705,p
0.07847,0.41326,p
0.42938,0.36188,n
0.79457,0.59877,n
0.77782,0.38289,n
0.66027,0.53487,n
0.51318,0.29626,n
0.15099,0.26018,p
0.97028,0.12315,p
0.45458,0.52094,n
0.93670,0.83410,p
0.54251,0.72304,n
0.36082,0.89746,p
0.55638,0.08534,n
0.10928,0.12721,p
0.41134,0.98354,p
0.74752,0.44717,n
0.57272,0.29543,n
0.36387,0.72118,p
0.45432,0.31253,p
0.51622,0.58480,n
0.80021,0.59789,n
0.15822,0.75187,p
0.58911,0.50580,n
0.63182,0.84888,p
0.46941,0.02657,n
0.68105,0.70665,n
0.56709,0.79892,p
0.67582,0.47665,n
0.41520,0.66594,n
0.46774,0.35500,n
0.91990,0.17306,p
0.96410,0.80151,p
0.82049,0.29887,p
0.56955,0.61193,p
0.97741,0.76179,p
0.06851,0.37965,p
0.55012,0.71049,p
0.37942,0.43710,n
0.58088,0.64153,n
0.31794,0.68763,p
0.73024,0.53783,n
0.34968,0.13630,p
0.17446,0.60279,p
0.77046,0.81719,p
0.94652,0.36211,p
0.76505,0.17955,p
0.57234,0.48964,n
0.83749,0.44558,n
0.59107,0.61831,n
0.85099,0.35939,p
0.55723,0.16302,p
0.60570,0.69598,n
0.65183,0.49302,n
0.76198,0.65850,n
0.72893,0.58218,n
0.25801,0.14109,p
0.56061,0.44894,n
0.63924,0.51335,n
0.36647,0.98267,p
0.76703,0.47293,n
0.11726,0.50242,p
0.37549,0.63246,p
0.51131,0.27582,n
0.49469,0.77782,p
0.97216,0.94579,p
0.45533,0.32286,n
0.79015,0.19455,n
0.98647,0.45059,p
0.64482,0.30110,n
0.57583,0.51943,n
0.45285,0.13051,p
0.86179,0.75795,p
0.58931,0.35191,n
0.72382,0.43202,n
0.50015,0.89304,p
0.71575,0.65943,n
0.03435,0.12383,p
0.10489,0.57456,p
0.02953,0.19229,p
0.54675,0.46019,n
0.66609,0.57617,n
0.04342,0.58919,p
0.79732,0.87547,p
0.88578,0.87572,p
0.88589,0.35726,p
0.20283,0.48949,p
0.87173,0.56620,p
0.70332,0.65712,n
0.80501,0.63695,n
0.80043,0.19770,p
0.73291,0.36720,n
0.31222,0.28459,p
0.59460,0.37416,n
0.89704,0.24630,p
0.05495,0.97563,p
0.73975,0.25672,p
0.27561,0.72128,p
0.44365,0.51010,n
0.96824,0.14971,p
0.19258,0.81232,p
0.73324,0.51595,n
0.83497,0.81951,p
0.41983,0.47198,n
0.68922,0.69001,n
0.88790,0.39535,p
0.10406,0.72962,p
0.79747,0.36364,n
0.61428,0.28487,n
0.53762,0.37960,n
0.37465,0.59552,n
0.38186,0.58352,n
0.82997,0.53440,n
0.32815,0.44148,p
0.73803,0.52441,n
0.36678,0.51980,n
0.54210,0.38231,n
0.51284,0.16790,p
0.55150,0.34780,n
0.78121,0.54728,n
0.63677,0.74156,n
0.54360,0.47979,n
0.50157,0.38672,n
0.76666,0.62242,n
0.99597,0.09495,p
0.96724,0.52185,p
0.55775,0.97004,n
0.64871,0.11324,p
0.28821,0.82453,p
0.54164,0.48842,n
0.36951,0.24200,p
0.24463,0.02553,p
0.19013,0.42172,p
0.66610,0.64466,n
0.90116,0.46533,p
0.62184,0.97789,p
0.52818,0.44814,n
0.77432,0.66263,n
0.49690,0.43638,n
0.44188,0.56373,n
0.64922,0.38987,n
0.97961,0.91143,n
0.89286,0.42173,p
0.62717,0.63327,n
0.42879,0.54572,n
0.76030,0.49971,n
0.76229,0.65262,n
0.60413,0.87548,p
0.67817,0.33474,n
0.83625,0.32812,p
0.20899,0.18067,p
0.37508,0.40396,n
0.51232,0.90517,p
0.42202,0.36346,p
0.16643,0.97652,p
0.73382,0.59131,n
0.55799,0.47530,n
0.38639,0.62546,n
0.60037,0.73377,n
0.46873,0.49452,n
0.42682,0.63073,n
0.65647,0.56544,n
0.60600,0.26110,n
0.73749,0.59158,n
0.31748,0.57306,n
0.45774,0.37187,n
0.13538,0.01073,p
0.82760,0.30270,p
0.79099,0.19693,p
0.16284,0.78342,p
0.50296,0.76982,p
0.71433,0.76788,p
0.61105,0.29205,n
0.39889,0.58289,n
0.54103,0.29833,n
0.69940,0.90029,p
0.44926,0.36343,n
0.49098,0.32770,p
0.86102,0.72502,p
0.01616,0.96794,p
0.63701,0.45433,n
0.76379,0.38578,n
0.47192,0.45049,n
0.73340,0.38266,n
0.81824,0.48003,n
0.58068,0.72327,p
0.47886,0.33302,n
0.61629,0.67046,n
0.09004,0.71983,p
0.58088,0.14189,p
0.69137,0.93415,p
0.96432,0.02593,p
0.71208,0.73522,p
0.82124,0.41735,n
0.68265,0.48167,n
0.29401,0.66453,p
0.79663,0.01169,p
0.07595,0.21128,p
0.71735,0.56574,n
0.86170,0.16785,p
0.23745,0.18211,p
0.89440,0.85058,n
0.23233,0.45087,p
0.55779,0.11844,p
0.41881,0.48340,n
0.23304,0.00256,p
0.63548,0.66285,n
0.77110,0.67347,n
0.07827,0.77020,p
0.45865,0.66933,n
0.71384,0.20453,p
0.10961,0.93037,n
0.85698,0.04011,p
0.57647,0.42604,n
0.28165,0.67391,p
0.53694,0.82010,p
0.53793,0.90211,p
0.60064,0.61600,n
0.65435,0.14995,p
0.05581,0.99498,p
0.57939,0.97848,p
0.60876,0.46444,n
0.51672,0.38749,n
0.96917,0.33011,p
0.95020,0.80702,n
0.29716,0.29325,p
0.79773,0.37292,n
0.79275,0.85940,p
0.79537,0.49625,n
0.88738,0.11849,n
0.52634,0.22170,p
0.07177,0.59927,p
0.54520,0.54735,n
0.08759,0.14378,p
0.41910,0.52179,p
0.68032,0.65005,p
0.49878,0.70915,n
0.33097,0.82405,p
0.64819,0.38823,n
0.79715,0.41109,n
0.12775,0.56442,p
0.44158,0.60946,n
0.79750,0.39343,n
0.16358,0.63056,p
0.31437,0.28777,p
0.54993,0.31516,n
0.28829,0.34907,p
0.64772,0.56489,p
0.63800,0.50391,n
0.40990,0.45658,n
0.13787,0.58952,n
0.58870,0.67962,n
0.70040,0.68510,n
0.79478,0.85300,p
0.76011,0.19666,p
0.14190,0.38874,p
0.10185,0.15786,p
0.43811,0.39518,n
0.54129,0.59051,n
0.93169,0.42218,p
0.51781,0.70284,n
0.50994,0.34284,n
0.73153,0.42087,n
0.60063,0.55044,n
0.56270,0.15356,p
0.81975,0.56495,n
0.61659,0.45092,n
0.36021,0.66051,p
0.52344,0.54087,n
0.64000,0.54728,n
0.89123,0.58314,p
0.53554,0.67972,n
0.65087,0.36724,n
0.92718,0.76505,p
0.17606,0.28174,p
0.28110,0.07621,p
0.66076,0.62720,n
0.52292,0.35859,p
0.63978,0.67828,n
0.04231,0.58653,p
0.55255,0.43940,n
0.70356,0.30745,n
0.42413,0.65270,n
0.73329,0.63318,n
0.41203,0.89185,p
0.54059,0.50413,n
0.48704,0.36528,n
0.12497,0.34378,p
0.20360,0.94299,p
0.63355,0.11571,p
0.38671,0.26084,p
0.80881,0.78458,p
0.28706,0.26500,p
0.50981,0.72952,n
0.00942,0.00038,p
0.72872,0.50079,n
0.49833,0.55237,n
0.80308,0.54009,n
0.46854,0.46726,n
0.60348,0.38969,n
0.72581,0.38791,n
0.28340,0.21245,p
0.56003,0.40932,n
0.73081,0.16198,p
0.55011,0.70052,p
0.02191,0.51372,p
0.95412,0.98938,p
0.04734,0.31872,p
0.59132,0.62132,p
0.60798,0.70044,p
0.65294,0.81227,p
0.35040,0.20120,p
0.38478,0.82292,p
0.60841,0.38204,n
0.67762,0.06135,p
0.24499,0.81251,p
0.78158,0.47406,n
0.53332,0.20193,p
0.44153,0.33863,n
0.93504,0.70153,p
0.16346,0.26128,p
0.49979,0.98647,p
0.93001,0.12054,p
0.42839,0.58084,n
0.52316,0.56580,n
0.79339,0.51070,n
0.50785,0.35072,n
0.39669,0.58264,p
0.72214,0.29480,n
0.17028,0.30215,p
0.40918,0.50101,n
0.80033,0.50544,n
0.67220,0.31982,p
0.43656,0.61045,n
0.46601,0.06697,n
0.16465,0.69365,p
0.51814,0.93043,p
0.41010,0.59132,n
0.49419,0.38060,n
0.44861,0.18820,p
0.99443,0.63103,p
0.17423,0.91617,p
0.06210,0.25514,p
0.68248,0.30340,n
0.82774,0.46455,n
0.73662,0.41200,n
0.49010,0.96329,p
0.79440,0.50630,n
0.89419,0.69253,p
0.76231,0.17946,p
0.15492,0.54016,p
0.06599,0.56692,n
0.27468,0.00065,p
0.90794,0.81000,p
0.08301,0.92829,p
0.49936,0.61397,n
0.03297,0.16808,p
0.31257,0.21204,p
0.42830,0.11923,p
