@relation CIRCLES
@attribute x real
@attribute y real
@attribute class {p,n}

@data
0.17528,0.31499,p
0.85929,0.56702,p
0.82796,0.45367,n
0.18301,0.32362,p
0.05397,0.16704,p
0.40925,0.54871,n
0.34357,0.64546,p
0.98242,0.30297,p
0.46901,0.70591,n
0.34743,0.65419,p
0.48050,0.94367,p
0.68838,0.59617,n
0.40117,0.63498,n
0.36982,0.11885,p
0.41900,0.78217,p
0.44914,0.62010,n
0.01647,0.80781,p
0.60996,0.67050,n
0.59943,0.44842,p
0.70148,0.55589,n
0.58610,0.46354,n
0.54742,0.53301,n
0.83128,0.16859,p
0.42362,0.32520,n
0.68252,0.64974,n
0.91816,0.53388,p
0.63245,0.51500,p
0.26027,0.97883,p
0.98988,0.70695,n
0.49380,0.99548,p
0.92508,0.70886,p
0.83204,0.44544,n
0.76965,0.46822,n
0.73362,0.51616,n
0.38221,0.45295,n
0.45370,0.51751,n
0.21242,0.15700,p
0.37699,0.56164,n
0.55723,0.69302,n
0.57239,0.99000,p
0.44330,0.57957,n
0.43289,0.38798,n
0.51437,0.42278,n
0.52170,0.72173,n
0.45148,0.62104,n
0.53548,0.57503,n
0.33531,0.76144,p
0.30996,0.19945,n
0.81014,0.06000,n
0.44214,0.44083,n
0.41953,0.45203,n
0.58345,0.68523,n
0.04843,0.89415,p
0.21418,0.55134,n
0.54021,0.99056,p
0.61523,0.61654,n
0.44515,0.60154,n
0.72875,0.39953,n
0.53174,0.44911,n
0.57274,0.62667,n
0.52546,0.68896,n
0.76613,0.75126,p
0.91438,0.89494,p
0.35613,0.48058,p
0.41333,0.18006,p
0.52258,0.88319,p
0.56894,0.36646,n
0.76853,0.45295,p
0.49589,0.48441,n
0.57566,0.32474,n
0.63012,0.71443,n
0.46024,0.74035,p
0.55508,0.25931,n
0.50701,0.56205,n
0.78076,0.31557,p
0.60152,0.73857,n
0.05449,0.80993,p
0.92988,0.77162,p
0.68651,0.41198,p
0.26730,0.44357,p
0.07997,0.24883,p
0.50995,0.66084,n
0.53327,0.90094,p
0.93234,0.08037,p
0.35717,0.82014,p
0.56505,0.52002,n
0.93582,0.59581,p
0.08114,0.09853,p
0.68184,0.74826,p
0.88262,0.43855,p
0.42447,0.41542,n
0.78438,0.03986,p
0.86015,0.21012,p
0.98040,0.08568,p
0.54626,0.55709,n
0.64623,0.84418,p
0.01743,0.03250,p
0.56822,0.65061,n
0.44036,0.32662,p
0.04341,0.63488,p
0.96558,0.49376,p
0.19253,0.38944,p
0.56815,0.95259,p
0.59032,0.50775,n
0.59715,0.49979,n
0.65091,0.31706,n
0.21871,0.41086,p
0.43872,0.70399,p
0.06158,0.20372,p
0.08378,0.11956,p
0.83618,0.49431,n
0.58767,0.29639,n
0.17920,0.87753,p
0.02425,0.04064,p
0.12900,0.49232,p
0.69479,0.66097,n
0.69014,0.73932,p
0.19582,0.83457,p
0.56861,0.74774,n
0.78842,0.46204,p
0.94925,0.98621,p
0.93308,0.55835,p
0.30987,0.80851,p
0.23954,0.43471,p
0.03924,0.56875,p
0.66397,0.47413,n
0.68173,0.78850,p
0.75243,0.67605,n
0.48490,0.43531,n
0.60924,0.40108,p
0.45783,0.88141,p
0.54885,0.43332,n
0.41248,0.66424,n
0.52108,0.09367,p
0.54846,0.64419,n
0.45164,0.70034,n
0.02764,0.07802,p
0.52447,0.52629,n
0.49187,0.42680,p
0.53333,0.26554,n
0.44232,0.98818,p
0.06206,0.42429,p
0.61610,0.16046,p
0.63500,0.48380,n
0.57612,0.29380,n
0.70694,0.69695,n
0.82060,0.65038,p
0.54106,0.25943,n
0.51076,0.96480,n
0.01582,0.82184,p
0.32052,0.04382,p
0.51542,0.63385,n
0.18246,0.13383,p
0.72578,0.52663,n
0.04309,0.19835,p
0.45127,0.41990,n
0.92346,0.81746,p
0.22915,0.02160,p
0.70839,0.62503,n
0.92181,0.85791,p
0.88407,0.37003,p
0.56438,0.00905,p
0.00509,0.69473,p
0.24873,0.07448,p
0.36183,0.49896,n
0.86477,0.11525,n
0.54012,0.31340,n
0.62854,0.52770,n
0.70900,0.69546,n
0.44521,0.68350,p
0.74816,0.64445,n
0.60055,0.69276,n
0.50419,0.53526,n
0.88506,0.91237,p
0.44106,0.02921,p
0.74128,0.72185,p
0.53332,0.54411,n
0.60794,0.71850,n
0.80488,0.35865,n
0.55313,0.72245,p
0.33841,0.02573,n
0.42111,0.52733,n
0.50564,0.47909,n
0.45343,0.33371,p
0.83853,0.49717,n
0.89425,0.93005,p
0.79088,0.21150,p
0.48786,0.51812,n
0.21282,0.83537,p
0.61209,0.73036,n
0.75674,0.52288,n
0.92961,0.50920,n
0.28884,0.01395,p
0.50138,0.47637,n
0.68695,0.00919,p
0.58587,0.92866,p
0.38050,0.53554,n
0.84908,0.49789,n
0.87976,0.67717,p
0.46285,0.44673,n
0.21037,0.18738,p
0.76067,0.43047,n
0.12927,0.98079,p
0.38105,0.63723,p
0.77478,0.93761,p
0.47956,0.12953,p
0.39146,0.90375,p
0.95028,0.95307,p
0.11472,0.17363,p
0.47895,0.54824,n
0.00123,0.44815,p
0.46909,0.36210,n
0.36055,0.48351,n
0.69449,0.67272,n
0.48676,0.48194,n
0.41120,0.46567,n
0.54011,0.26819,n
0.06355,0.53304,p
0.24073,0.74567,p
0.67679,0.57094,p
0.77724,0.47612,n
0.39771,0.16721,p
0.48279,0.84546,n
0.59683,0.42491,n
0.48977,0.45413,p
0.63266,0.48208,p
0.30014,0.26520,p
0.66740,0.54118,n
0.34033,0.61244,p
0.56548,0.43031,n
0.89975,0.60666,p
0.75725,0.70415,p
0.58158,0.98697,p
0.53132,0.46766,n
0.41058,0.62203,n
0.47267,0.60388,n
0.00579,0.56095,p
0.51149,0.40546,n
0.03995,0.61611,p
0.30376,0.55841,p
0.58319,0.59536,n
0.51208,0.27081,n
0.56419,0.97316,p
0.19405,0.20111,p
0.56933,0.54243,n
0.59808,0.63718,n
0.00226,0.95678,p
0.54771,0.31988,n
0.11150,0.56029,p
0.29365,0.49698,n
0.74414,0.29637,n
0.65965,0.13212,n
0.72205,0.63831,p
0.12361,0.37903,p
0.07764,0.74698,p
0.34242,0.39954,p
0.42096,0.65000,p
0.78659,0.34906,n
0.32002,0.80128,p
0.14380,0.53819,p
0.80525,0.39567,n
0.48651,0.58629,n
0.58381,0.47549,n
0.57200,0.30730,n
0.77359,0.53143,n
0.93125,0.89820,n
0.52985,0.32531,n
0.64117,0.13891,p
0.24115,0.28538,p
0.64881,0.60208,n
0.83866,0.50764,n
0.98829,0.93075,p
0.70199,0.58412,n
0.01753,0.48338,p
0.29758,0.64823,p
0.62002,0.01474,p
0.90163,0.95112,p
0.58998,0.28508,p
0.68890,0.53543,n
0.09467,0.16572,p
0.16660,0.33183,p
0.45777,0.35824,n
0.53005,0.01967,p
0.72933,0.09656,p
0.74015,0.01003,p
0.63402,0.21572,p
0.65654,0.27608,n
0.49432,0.88287,p
0.08016,0.11505,p
0.82052,0.55515,n
0.04529,0.87125,p
0.39294,0.41588,n
0.43264,0.55295,n
0.81527,0.94566,p
0.59877,0.40019,n
0.01318,0.08778,p
0.01078,0.71063,p
0.89911,0.94053,n
0.71038,0.40535,n
0.69967,0.00801,n
0.08213,0.29958,p
0.25616,0.27536,n
0.49884,0.67164,n
0.87802,0.39319,p
0.26964,0.78600,p
0.67858,0.40965,n
0.76528,0.63359,n
0.70379,0.43855,n
0.56505,0.56085,n
0.42354,0.17885,p
0.63897,0.46033,p
0.07292,0.26503,p
0.86463,0.49910,p
0.55036,0.40181,n
0.70083,0.50548,p
0.76076,0.63906,n
0.30066,0.11057,n
0.03242,0.47897,p
0.66159,0.97570,p
0.74254,0.55974,n
0.38494,0.45894,n
0.60871,0.76594,p
0.50269,0.49971,n
0.89696,0.57294,p
0.01003,0.03867,n
0.10418,0.16953,p
0.08794,0.73763,p
0.03009,0.03973,p
0.69915,0.36684,n
0.12641,0.30492,p
0.60646,0.40641,n
0.66605,0.30392,n
0.45005,0.82355,p
0.51356,0.40708,n
0.79372,0.47981,n
0.74943,0.67572,p
0.64979,0.45089,n
0.38105,0.40231,n
0.41181,0.88586,p
0.72668,0.65399,n
0.71291,0.64635,n
0.50339,0.69425,n
0.59763,0.42837,n
0.77244,0.37377,n
0.59820,0.25527,n
0.80027,0.73284,p
0.80967,0.60768,n
0.43971,0.47585,n
0.38268,0.50515,n
0.69610,0.60462,n
0.60288,0.83088,n
0.24397,0.63168,p
0.05989,0.66731,p
0.79972,0.51231,n
0.60066,0.26853,n
0.50285,0.98800,p
0.79927,0.40179,n
0.46234,0.52934,n
0.42320,0.58080,n
0.39492,0.56162,p
0.55190,0.42593,n
0.58461,0.41067,n
0.60044,0.54767,n
0.70676,0.30802,n
0.30064,0.28106,p
0.62338,0.07083,p
0.36252,0.30874,p
0.69612,0.20456,p
0.26960,0.02182,p
0.52950,0.27533,n
0.39795,0.58739,p
0.42812,0.50152,n
0.33094,0.99879,p
0.03630,0.88733,p
0.46640,0.00162,p
0.86083,0.43753,p
0.56143,0.37566,n
0.11849,0.45039,p
0.54847,0.45904,n
0.56451,0.52288,n
0.26953,0.17395,p
0.49869,0.58027,n
0.45484,0.53845,n
0.37499,0.42082,n
0.45307,0.62823,n
0.67399,0.16384,p
0.63741,0.57039,n
0.90139,0.67358,p
0.22920,0.03681,p
0.40352,0.47271,n
0.83560,0.37241,p
0.79593,0.05612,p
0.27925,0.81531,p
0.59042,0.24659,p
0.68867,0.00596,p
0.39246,0.95104,p
0.52263,0.44876,n
0.51690,0.73257,n
0.75131,0.30182,n
0.43466,0.24098,p
0.24183,0.60340,p
0.28670,0.46793,p
0.78054,0.33494,n
0.40321,0.54738,n
0.80468,0.56975,n
0.49050,0.34604,n
0.79139,0.45115,n
0.48147,0.32021,n
0.79727,0.35496,n
0.98227,0.17589,p
0.51823,0.53154,n
0.46792,0.70321,n
0.86872,0.66110,p
0.63612,0.66462,n
0.61171,0.65113,n
0.65255,0.06497,p
0.79661,0.46901,n
0.59613,0.01701,p
0.52403,0.61223,n
0.85234,0.38711,p
0.55776,0.98945,p
0.23463,0.71530,n
0.92390,0.48761,p
0.46670,0.70689,n
0.47165,0.33088,n
0.80092,0.16323,p
0.41255,0.49112,n
0.88924,0.39273,p
0.17424,0.38225,p
0.58827,0.50917,n
0.07553,0.47341,p
0.71217,0.12537,p
0.69597,0.88982,p
0.87247,0.10540,p
0.70186,0.03339,p
0.42821,0.91401,p
0.55549,0.01240,p
0.86771,0.30265,n
0.14466,0.85746,n
0.38240,0.70716,p
0.72177,0.72124,p
0.39108,0.43230,n
0.92786,0.70335,p
0.62444,0.69974,n
0.37690,0.46926,n
0.58110,0.32724,n
0.56482,0.69063,n
0.65204,0.26034,n
0.90931,0.96221,p
0.08492,0.22334,p
0.50455,0.72291,n
0.72424,0.41848,n
0.49449,0.48757,p
0.06077,0.95806,p
0.44565,0.60368,n
0.04117,0.37451,p
0.24792,0.67070,p
0.87908,0.35525,p
0.29407,0.07463,p
0.09143,0.14922,p
0.53965,0.44739,n
0.05565,0.02534,p
0.32605,0.71928,p
0.46625,0.31365,n
0.72181,0.46113,n
0.43158,0.61136,p
0.17318,0.57543,p
0.73281,0.38179,n
0.09576,0.31620,p
0.47662,0.31776,n
0.66494,0.64577,n
0.74229,0.07555,p
0.76319,0.33623,n
0.71799,0.52509,n
0.47135,0.28767,n
0.39079,0.01402,p
0.35912,0.41843,p
0.36963,0.17896,p
0.52894,0.54492,n
0.33063,0.40117,p
0.38701,0.50793,n
0.63015,0.70795,n
0.44969,0.22761,n
0.03334,0.77323,p
0.75238,0.94210,p
0.46596,0.58234,n
0.44524,0.66135,n
0.44536,0.32797,n
0.36426,0.85886,p
0.60340,0.72930,n
0.10597,0.22801,p
0.95622,0.38351,p
0.23522,0.01912,p
0.81456,0.56985,n
0.42864,0.37555,n
0.58714,0.18521,p
0.62886,0.09961,p
0.97968,0.59916,p
0.61869,0.46010,n
0.51140,0.27349,n
0.54096,0.48400,n
0.19856,0.07098,p
0.69283,0.53265,n
0.09563,0.38214,p
0.68246,0.47289,n
0.67693,0.31489,n
0.05513,0.42674,p
0.67903,0.33575,p
0.67614,0.45799,n
0.18493,0.70502,p
0.24456,0.46412,p
0.58784,0.61185,n
0.22364,0.45803,p
0.88191,0.67772,n
0.95482,0.30119,n
0.83594,0.27949,n
0.38477,0.75337,p
0.14949,0.33567,p
0.84718,0.02116,p
0.55118,0.64462,n
0.61125,0.46906,p
0.06863,0.44076,p
0.71311,0.39332,n
0.25720,0.30231,p
0.73194,0.59068,n
0.64607,0.47333,p
0.54021,0.22377,p
0.54816,0.37353,p
0.78850,0.10870,p
0.24858,0.86987,n
0.94562,0.70785,n
0.15187,0.55800,p
0.89911,0.41677,n
0.60117,0.64861,n
0.89107,0.25031,n
0.36732,0.34383,p
0.80719,0.59824,n
0.84962,0.07434,p
0.75965,0.29948,n
0.96302,0.55157,n
0.74439,0.70563,n
0.79661,0.75652,n
0.06719,0.04692,p
0.87567,0.24930,n
0.31313,0.66920,p
0.94878,0.46247,n
0.89315,0.66084,n
0.74477,0.69198,n
0.49877,0.98178,p
0.06622,0.36329,p
0.08388,0.94326,p
0.98982,0.69801,n
0.57173,0.17843,p
0.87793,0.53238,n
0.88686,0.46809,n
0.48873,0.03890,p
0.76126,0.31025,n
0.52805,0.69661,p
0.88587,0.83452,p
0.86409,0.45037,n
0.68184,0.98642,p
0.80817,0.42560,n
0.82855,0.55150,n
0.70237,0.23928,n
0.60954,0.70128,n
0.34659,0.08703,p
0.81493,0.74297,n
0.52790,0.59240,n
0.99472,0.27434,n
0.85751,0.33037,n
0.87111,0.62191,n
0.02784,0.24224,p
0.72384,0.41664,n
0.97301,0.08484,p
0.06413,0.88916,p
0.89698,0.35551,p
0.28696,0.38648,n
0.63772,0.36925,n
0.71332,0.23718,n
0.40474,0.45742,p
0.79100,0.79190,p
0.83554,0.55152,n
0.82554,0.75200,n
0.73025,0.96777,p
0.86048,0.50729,n
0.87634,0.26718,n
0.16085,0.63223,p
0.89778,0.24901,n
0.62407,0.52966,n
0.57091,0.86672,p
0.79088,0.23197,n
0.55107,0.45656,n
0.73509,0.43596,n
0.15590,0.62448,p
0.45711,0.30434,p
0.19252,0.37494,p
0.70726,0.11179,n
0.54319,0.35391,p
0.14954,0.68440,n
0.45456,0.85325,p
0.52803,0.59217,n
0.70773,0.77512,n
0.59710,0.20496,p
0.45147,0.52296,p
0.82870,0.66453,n
0.72687,0.37659,n
0.64490,0.36994,n
0.35519,0.45307,p
0.16519,0.13617,p
0.31717,0.67347,p
0.13294,0.30205,p
0.51455,0.37108,p
0.43064,0.73868,p
0.89105,0.76554,n
0.59283,0.19798,p
0.83601,0.22569,n
0.74033,0.29994,n
0.98853,0.46684,n
0.62669,0.67555,n
0.27127,0.44941,p
0.90870,0.60552,n
0.64914,0.73191,n
0.57708,0.95924,n
0.68567,0.70541,n
0.25474,0.20734,p
0.74656,0.47071,n
0.81048,0.24700,n
0.75053,0.08368,n
0.90226,0.62855,n
0.93563,0.72153,n
0.62861,0.05279,p
0.73597,0.57900,n
0.78571,0.25553,n
0.67262,0.84388,p
0.82981,0.31471,n
0.07867,0.93139,p
0.58655,0.73588,p
0.58319,0.68580,n
0.36958,0.06739,p
0.74401,0.95908,p
0.75804,0.69327,n
0.66820,0.73531,n
0.97903,0.65575,n
0.85676,0.34120,p
0.21607,0.54273,p
0.86957,0.50825,n
0.92425,0.37917,n
0.97717,0.38133,p
0.73631,0.59419,n
0.37263,0.70828,p
0.83304,0.43993,n
0.93955,0.55010,n
0.47766,0.17610,p
0.77054,0.32280,n
0.83044,0.79178,n
0.46125,0.79078,p
0.01689,0.48981,p
0.73164,0.25980,n
0.83406,0.77538,n
0.79385,0.80621,n
0.53276,0.93871,p
0.83272,0.73388,p
0.73166,0.95453,p
0.85717,0.41879,n
0.86028,0.30395,n
0.46592,0.39108,p
0.93017,0.32048,n
0.82593,0.59241,n
0.90128,0.28524,n
0.42173,0.08868,p
0.84523,0.39893,n
0.91284,0.52122,n
0.57335,0.70639,p
0.22400,0.29492,p
0.61318,0.14780,p
0.86578,0.31599,n
0.46535,0.39217,p
0.65653,0.20805,n
0.12285,0.15240,n
0.86789,0.63347,p
0.77606,0.60804,n
0.34677,0.41815,p
0.73924,0.97795,p
0.78808,0.56512,p
0.79679,0.38798,n
0.77070,0.35523,n
0.76325,0.79069,p
0.04637,0.76452,n
0.61405,0.53072,n
0.59006,0.28831,n
0.56765,0.35341,n
0.60288,0.38152,n
0.43710,0.30066,p
0.44627,0.21889,p
0.98981,0.82380,p
0.92580,0.18821,p
0.05562,0.71806,n
0.66198,0.64423,n
0.31951,0.76681,p
0.72893,0.38855,n
0.97317,0.25931,n
0.81784,0.75775,p
0.71516,0.47550,n
0.44926,0.98920,p
0.91495,0.54942,n
0.82940,0.09208,n
0.15512,0.25566,p
0.96807,0.30271,n
0.16304,0.89661,p
0.44531,0.69676,p
0.89251,0.77158,n
0.03779,0.38321,n
0.94219,0.72381,n
0.15380,0.03634,p
0.64119,0.27588,n
0.80971,0.74604,n
0.10105,0.08051,p
0.78785,0.01622,p
0.24942,0.91632,p
0.11008,0.45315,p
0.76116,0.45793,p
0.62443,0.63223,p
0.22725,0.53897,p
0.35864,0.52003,p
0.99390,0.46476,n
0.32245,0.22478,p
0.46235,0.37041,p
0.13817,0.22568,n
0.13939,0.00692,p
0.85963,0.76885,n
0.02140,0.00563,p
0.77997,0.59667,n
0.01369,0.62657,p
0.56703,0.55432,n
0.95875,0.59193,n
0.59751,0.35432,n
0.12947,0.23290,p
0.69908,0.56103,n
0.31995,0.68066,p
0.25941,0.00279,p
0.09072,0.46968,p
0.90400,0.56902,n
0.73929,0.51715,n
0.38066,0.89640,p
0.31016,0.81409,p
0.84674,0.87669,p
0.57678,0.55199,n
0.16417,0.09355,p
0.61956,0.49290,n
0.57766,0.15694,p
0.95948,0.39103,p
0.87268,0.48380,n
0.40919,0.77981,p
0.80967,0.35182,n
0.31622,0.71418,n
0.05197,0.22382,p
0.75031,0.57462,n
0.80923,0.73988,n
0.61715,0.66813,p
0.88479,0.56100,n
0.75866,0.66001,n
0.63025,0.81127,n
0.64960,0.85490,p
0.89580,0.51184,n
0.19947,0.84047,p
0.40064,0.04130,p
0.10802,0.10263,p
0.54225,0.62125,n
0.50516,0.39933,p
0.98804,0.78171,p
0.98727,0.49112,n
0.27814,0.98709,p
0.29850,0.51225,p
0.44322,0.28539,p
0.84844,0.39757,n
0.90715,0.56167,p
0.44918,0.95971,p
0.41639,0.20782,p
0.56935,0.71599,p
0.58445,0.46777,n
0.09868,0.34877,p
0.24759,0.14078,p
0.99343,0.30245,n
0.90350,0.63238,n
0.53246,0.35684,p
0.62809,0.86303,p
0.93416,0.29810,n
0.66864,0.17143,p
0.90946,0.57267,n
0.06816,0.15308,p
0.95193,0.38336,n
0.94669,0.93461,p
0.75028,0.49170,n
0.27650,0.04793,p
0.95221,0.48635,n
0.88328,0.19503,p
0.17474,0.49854,p
0.74530,0.65857,n
0.49115,0.90670,p
0.14727,0.05183,p
0.03921,0.73180,n
0.61076,0.52953,n
0.98003,0.71143,n
0.23160,0.53520,p
0.61487,0.96987,p
0.80288,0.50180,n
0.85021,0.70384,n
0.44017,0.92580,p
0.85689,0.50424,n
0.19276,0.38648,n
0.60220,0.27450,n
0.64448,0.54988,n
0.73565,0.44299,n
0.32791,0.93161,p
0.96026,0.27881,n
0.00321,0.44777,p
0.50531,0.90609,p
0.60988,0.50385,n
0.80919,0.26141,n
0.82996,0.30814,n
0.16749,0.66171,p
0.79695,0.76338,n
0.99719,0.65372,n
0.31362,0.72063,p
0.60383,0.45214,n
0.55811,0.66431,p
0.48320,0.54396,p
0.32917,0.91873,p
0.96016,0.25576,n
0.71124,0.76595,n
0.72811,0.18919,n
0.99383,0.83964,p
0.78325,0.45271,n
0.58951,0.07975,p
0.48005,0.75274,p
0.76327,0.79161,n
0.75562,0.74407,n
0.48050,0.07091,n
0.68183,0.36768,n
0.69982,0.33916,n
0.49018,0.60952,p
0.85696,0.14652,p
0.62597,0.34131,n
0.94087,0.29483,n
0.75186,0.71001,n
0.57058,0.60728,n
0.00609,0.59132,p
0.94016,0.75306,n
0.93882,0.31661,n
0.63847,0.69438,n
0.66078,0.16903,p
0.83862,0.39784,n
0.96029,0.86585,p
0.69616,0.31160,n
0.96591,0.68197,n
0.77001,0.60545,n
0.77040,0.17384,p
0.97940,0.88570,p
0.54264,0.03078,p
0.69521,0.37817,n
0.08056,0.45061,p
0.21059,0.95908,p
0.68278,0.78129,p
0.35174,0.35813,n
0.55821,0.49127,n
0.74616,0.98741,p
0.23693,0.00647,p
0.87310,0.28641,p
0.76640,0.99246,p
0.32837,0.35489,p
0.85242,0.62557,n
0.95305,0.77877,p
0.83240,0.73339,n
0.76357,0.77288,n
0.91049,0.90742,p
0.08052,0.40781,p
0.61778,0.57434,n
0.92486,0.57181,n
0.12735,0.89837,p
0.74393,0.27293,n
0.87582,0.68332,n
0.66919,0.39275,n
0.54109,0.45543,n
0.36501,0.27964,p
0.97971,0.45910,n
0.77187,0.64653,n
0.27159,0.96187,p
0.60588,0.49732,n
0.85596,0.19835,p
0.28958,0.10913,p
0.71193,0.30771,n
0.68517,0.18600,p
0.54919,0.47442,n
0.53626,0.51264,p
0.97162,0.69266,n
0.36073,0.35292,p
0.50886,0.55006,n
0.49293,0.95246,p
0.72618,0.83882,p
0.86619,0.72578,n
0.82133,0.57485,n
0.20610,0.64834,p
0.81194,0.57140,n
0.54735,0.39520,n
0.79898,0.23325,n
0.27140,0.53141,n
0.14199,0.41491,p
0.75661,0.83600,p
0.69369,0.50692,n
0.73332,0.58943,n
0.01049,0.13258,p
0.88268,0.23789,n
0.52177,0.80790,p
0.77800,0.99645,p
0.37220,0.29874,p
0.71077,0.48766,n
0.86083,0.91915,p
0.77430,0.63726,n
0.98515,0.47592,n
0.42522,0.82600,p
0.92969,0.71273,n
0.09619,0.25769,p
0.71621,0.44496,p
0.61955,0.59581,n
0.45970,0.87314,p
0.64438,0.26871,n
0.68704,0.46907,n
0.56799,0.38647,n
0.54908,0.26620,p
0.85416,0.10107,p
0.27083,0.50150,p
0.90049,0.24963,n
0.49871,0.94150,p
0.78374,0.34920,n
0.05335,0.98509,p
0.87030,0.41341,n
0.66130,0.68107,n
0.83395,0.79322,p
0.93181,0.83002,p
0.96060,0.48291,n
0.89098,0.88254,p
0.96498,0.64278,n
0.22132,0.57448,p
0.88322,0.36717,n
0.95512,0.01607,p
0.68005,0.54803,n
0.31447,0.27787,p
0.55023,0.81585,p
0.84337,0.42096,p
0.74001,0.69129,n
0.04762,0.28704,n
0.62340,0.41405,n
0.53178,0.64058,p
0.74877,0.46666,n
0.69379,0.41100,n
0.85804,0.66095,n
0.08617,0.63143,p
0.35584,0.35226,p
0.78435,0.49508,n
0.02101,0.56187,p
0.79178,0.62901,n
0.89508,0.11353,p
0.33621,0.93105,p
0.10340,0.73259,p
0.85701,0.31081,p
0.85323,0.34915,n
0.89120,0.04846,p
0.46693,0.37110,p
0.56398,0.59617,n
0.97248,0.39006,n
0.14112,0.36516,p
0.00805,0.59090,p
0.88353,0.17158,p
0.08655,0.54035,p
0.67368,0.14325,p
0.75833,0.73582,n
0.96369,0.26841,n
0.28555,0.66248,p
0.31511,0.59230,p
0.51280,0.46180,n
0.05304,0.98833,n
0.33559,0.23789,p
0.67272,0.23228,n
0.92311,0.44461,n
0.69088,0.36441,n
0.84547,0.98878,p
0.43844,0.00860,p
0.11821,0.07775,p
0.72204,0.40109,n
0.47324,0.02100,p
0.07372,0.22522,p
0.72110,0.85568,p
0.85601,0.57286,n
0.65488,0.34148,n
0.68250,0.98144,n
0.16413,0.53015,p
0.99040,0.17963,p
0.54888,0.99617,p
0.66885,0.23586,n
0.72607,0.77312,p
0.92186,0.34789,n
0.99481,0.35274,n
0.00634,0.05716,p
0.24319,0.22635,p
0.02477,0.14148,p
0.31447,0.71876,p
0.14988,0.57007,p
0.93250,0.52027,n
0.57429,0.03999,p
0.87819,0.66380,n
0.92793,0.91683,p
0.85340,0.70562,n
0.52248,0.60501,n
0.39394,0.05918,n
0.85138,0.34139,p
0.21610,0.69175,p
0.05656,0.62175,n
0.63150,0.49831,n
0.92385,0.67944,n
0.75259,0.68942,n
0.64030,0.44400,n
0.44097,0.95977,p
0.62925,0.14740,n
0.93720,0.07465,p
0.34599,0.04110,p
0.34997,0.54715,p
0.78921,0.03825,p
0.79773,0.18932,p
0.83773,0.82975,p
0.86187,0.41154,n
0.99281,0.14058,p
0.94607,0.34961,n
0.64783,0.49699,n
0.99015,0.61049,p
0.29124,0.80300,p
0.59359,0.70655,p
0.95153,0.46243,p
0.84078,0.98453,p
0.82725,0.21303,n
0.74885,0.44174,p
0.83986,0.95190,p
0.72023,0.94123,p
0.85406,0.42469,n
0.85597,0.54600,n
0.94510,0.32702,n
0.80691,0.46493,n
0.55532,0.88201,p
0.45534,0.38127,p
0.38670,0.40845,p
0.99524,0.12726,p
0.73667,0.83106,p
0.70387,0.63062,n
0.89652,0.36227,n
0.88104,0.41157,n
0.25326,0.12484,p
0.14860,0.67344,p
0.44489,0.18422,p
0.73287,0.74293,n
0.72163,0.41997,n
0.58647,0.68656,n
0.76320,0.07745,p
0.67907,0.66444,n
0.74682,0.96180,p
0.58537,0.29852,n
0.27419,0.31042,p
0.63173,0.38367,p
0.52502,0.43922,n
0.61270,0.26789,n
0.79204,0.60344,n
0.90780,0.71829,p
0.73161,0.37599,n
0.67124,0.43937,n
0.14028,0.79240,p
0.80383,0.42116,n
0.71797,0.92826,p
0.56787,0.16114,p
0.52311,0.85206,n
0.73172,0.45195,n
0.34077,0.27263,n
0.34885,0.28669,p
0.60717,0.30512,n
0.98884,0.55813,n
0.81500,0.02101,p
0.22683,0.15552,p
0.80555,0.79674,n
0.54463,0.49200,n
0.98434,0.33795,n
0.71763,0.55760,n
0.93368,0.47976,n
0.34463,0.15702,p
0.85782,0.71712,n
0.88306,0.41218,n
0.61212,0.07461,p
0.57307,0.08629,p
0.85928,0.83478,p
0.66488,0.71612,p
0.89489,0.70287,n
0.44872,0.97142,p
0.71902,0.47823,n
0.80886,0.45475,p
0.10288,0.48348,p
0.81029,0.42536,n
0.81643,0.34130,n
0.73444,0.63513,n
0.93950,0.54255,p
0.33413,0.48981,p
0.03211,0.13659,p
0.96741,0.61460,n
0.96558,0.92614,n
0.76997,0.35370,n
0.23150,0.93918,p
0.86587,0.54966,n
0.01909,0.88312,n
0.67591,0.25079,n
0.16108,0.13577,p
0.92033,0.52177,n
0.64004,0.25726,n
0.85402,0.73337,n
0.96889,0.51413,n
0.57040,0.87754,p
0.94168,0.53250,n
0.95266,0.65828,n
0.63072,0.67715,n
0.85393,0.51777,n
0.34420,0.66872,p
0.15019,0.16057,p
0.12873,0.53069,p
0.56112,0.61969,n
0.13416,0.64906,p
0.68596,0.83064,p
0.74812,0.45534,n
0.95818,0.02457,n
0.94486,0.70633,n
0.36203,0.77766,p
0.48007,0.54998,p
0.25070,0.67664,p
0.17285,0.98616,p
0.90432,0.43800,n
0.72255,0.45742,n
0.76107,0.48875,n
0.19056,0.98708,p
0.74871,0.77533,n
0.61349,0.80875,p
0.61694,0.58087,n
0.75029,0.74248,n
0.65573,0.52512,n
0.12640,0.23632,n
0.75667,0.79273,p
0.57029,0.15101,n
0.80511,0.76233,n
0.25355,0.83261,p
0.99464,0.62083,n
0.09296,0.52503,p
0.28624,0.60657,p
0.33812,0.94842,p
0.84281,0.46499,n
0.57122,0.63667,n
0.20973,0.60049,p
0.76219,0.65401,n
0.79033,0.35202,n
0.39688,0.87787,p
0.67862,0.78187,p
0.97231,0.41143,n
