@relation CIRCLES
@attribute x real
@attribute y real
@attribute class {p,n}

@data
0.58188,0.57992,p
0.16129,0.49052,p
0.28336,0.42107,p
0.07676,0.39571,p
0.49308,0.59852,p
0.35225,0.97736,p
0.01070,0.97888,p
0.59270,0.49128,n
0.56196,0.50492,p
0.62958,0.34410,n
0.66099,0.90770,p
0.39124,0.10617,p
0.74244,0.52718,n
0.01473,0.98862,p
0.58661,0.13552,n
0.76946,0.64531,n
0.66608,0.24849,n
0.46158,0.79294,p
0.16125,0.17010,p
0.57953,0.57084,n
0.92595,0.85223,p
0.95653,0.89133,p
0.37511,0.75766,p
0.60215,0.47992,n
0.03837,0.55510,p
0.38728,0.12021,p
0.69703,0.62648,n
0.78719,0.96795,p
0.55230,0.40804,n
0.82525,0.92924,p
0.65875,0.36052,n
0.85607,0.23379,p
0.66782,0.59397,n
0.31380,0.63673,n
0.56136,0.37529,n
0.78715,0.37958,n
0.29244,0.50588,p
0.89264,0.43727,n
0.62593,0.38129,n
0.63220,0.89075,p
0.52675,0.04021,p
0.67756,0.59864,n
0.73491,0.30970,n
0.48587,0.62023,p
0.77497,0.39558,p
0.97331,0.70679,n
0.90739,0.00540,p
0.84553,0.78662,n
0.75486,0.91871,p
0.63668,0.56167,n
0.08260,0.88649,p
0.43062,0.87158,p
0.74963,0.39716,n
0.91811,0.42257,n
0.81126,0.51807,n
0.91046,0.11771,p
0.94864,0.26240,n
0.03623,0.16866,p
0.67963,0.49575,n
0.17364,0.35703,p
0.81133,0.08935,n
0.65162,0.27636,n
0.66544,0.36512,n
0.59668,0.02239,p
0.96864,0.71501,n
0.96420,0.28511,n
0.04795,0.86049,p
0.81147,0.10459,n
0.82103,0.79187,n
0.69172,0.77459,n
0.00565,0.78091,p
0.70261,0.58011,n
0.78269,0.27977,n
0.82994,0.54847,n
0.98428,0.67774,p
0.71140,0.14126,p
0.85804,0.27123,n
0.89031,0.91821,n
0.88048,0.77699,p
0.89120,0.32907,n
0.97645,0.72739,n
0.77436,0.18235,p
0.77681,0.53120,n
0.78750,0.02449,p
0.01611,0.60802,p
0.99344,0.69613,n
0.10470,0.68598,p
0.73553,0.43401,p
0.23551,0.56177,p
0.59923,0.63548,n
0.22153,0.44868,p
0.91612,0.47466,n
0.63802,0.53012,n
0.06239,0.20087,n
0.74515,0.86748,p
0.78942,0.13087,p
0.18214,0.46668,p
0.65194,0.31600,n
0.46143,0.64113,p
0.04747,0.88275,p
0.93202,0.22764,p
0.83207,0.60392,n
0.62494,0.58015,n
0.43605,0.62393,n
0.69025,0.95121,p
0.64149,0.70924,n
0.74767,0.08390,p
0.73976,0.33778,n
0.67202,0.74313,n
0.61511,0.58345,n
0.87912,0.27533,n
0.01043,0.78080,p
0.46439,0.68494,p
0.84013,0.37167,n
0.60531,0.60180,n
0.69464,0.66878,n
0.04178,0.64532,n
0.62673,0.28457,n
0.73219,0.44596,p
0.90924,0.30988,n
0.94185,0.49954,n
0.87246,0.27933,n
0.18263,0.40096,p
0.43972,0.17595,p
0.59536,0.76382,p
0.50729,0.29133,p
0.27301,0.56120,p
0.88226,0.68249,n
0.61150,0.69261,n
0.87546,0.64414,n
0.51211,0.64804,p
0.98515,0.28448,n
0.33330,0.77259,n
0.06164,0.65613,p
0.80692,0.41324,n
0.71205,0.56464,n
0.84024,0.66348,n
0.92108,0.86598,p
0.25346,0.44390,p
0.69267,0.32650,n
0.92090,0.65681,n
0.91493,0.56101,n
0.66680,0.61821,n
0.00082,0.19082,p
0.83209,0.32891,p
0.71015,0.71484,n
0.80939,0.30909,n
0.48106,0.98265,p
0.71506,0.50865,n
0.00696,0.21131,p
0.76684,0.21258,p
0.49293,0.57133,p
0.71444,0.78141,n
0.97663,0.22709,p
0.38516,0.82705,p
0.29168,0.90878,p
0.49540,0.33399,p
0.67445,0.87147,n
0.54326,0.40231,p
0.14287,0.52863,p
0.89912,0.71424,p
0.35064,0.21386,p
0.95357,0.41808,p
0.80967,0.47444,n
0.63449,0.71164,n
0.60614,0.53116,n
0.96718,0.13616,p
0.22703,0.55481,p
0.79684,0.34354,n
0.37107,0.60460,p
0.51408,0.00076,p
0.37875,0.77883,p
0.62019,0.01776,p
0.01182,0.73754,p
0.71311,0.23306,n
0.44899,0.59146,p
0.99804,0.86768,n
0.68965,0.49842,n
0.54368,0.27086,p
0.84938,0.36110,n
0.69108,0.30373,n
0.03797,0.17272,p
0.27874,0.42107,p
0.44897,0.76778,p
0.34457,0.01027,p
0.09302,0.21405,p
0.21669,0.03822,p
0.97153,0.35629,n
0.40435,0.64630,p
0.06214,0.65536,p
0.28538,0.68893,p
0.99141,0.26071,p
0.79059,0.47073,n
0.96062,0.35970,p
0.15151,0.08035,p
0.81942,0.69330,n
0.93623,0.67753,n
0.89814,0.48259,n
0.28566,0.16188,n
0.91598,0.27013,n
0.60721,0.67037,n
0.42556,0.67763,p
0.82844,0.39858,p
0.63312,0.69248,n
0.85234,0.50028,n
0.09933,0.27866,p
0.23328,0.83237,p
0.66422,0.11510,p
0.96221,0.47665,n
0.29545,0.42532,p
0.71347,0.33169,n
0.80799,0.28829,n
0.18498,0.65835,p
0.16556,0.36254,p
0.94880,0.79815,n
0.91671,0.53603,p
0.42271,0.82724,p
0.89324,0.52319,n
0.89582,0.50288,n
0.81510,0.74951,n
0.65431,0.12656,p
0.64269,0.58226,n
0.39541,0.90096,p
0.38310,0.30219,p
0.28577,0.24246,p
0.15676,0.72578,p
0.75381,0.10166,n
0.91375,0.50998,n
0.42561,0.82443,p
0.51264,0.47313,n
0.69572,0.47741,n
0.78101,0.84730,p
0.06593,0.84437,n
0.55592,0.41620,n
0.91931,0.84870,p
0.29065,0.99189,p
0.79963,0.54250,n
0.72208,0.26937,n
0.08390,0.56232,p
0.97882,0.47777,n
0.11010,0.81964,p
0.75244,0.44039,n
0.11659,0.64967,p
0.99059,0.55675,n
0.53304,0.72347,p
0.94739,0.83042,p
0.32242,0.67869,p
0.97814,0.26607,n
0.36999,0.14128,n
0.92649,0.56142,n
0.34081,0.24457,p
0.92198,0.41118,n
0.87153,0.38795,n
0.95722,0.58561,n
0.66559,0.78759,n
0.80106,0.32615,n
0.84055,0.52447,n
0.63035,0.47670,n
0.64451,0.63564,n
0.46776,0.89772,p
0.68651,0.69295,n
0.67293,0.57698,n
0.68818,0.76077,p
0.57438,0.52971,n
0.42869,0.54551,p
0.88276,0.09713,p
0.93914,0.95971,p
0.92620,0.63188,n
0.42748,0.81947,p
0.48019,0.26661,p
0.73904,0.70431,n
0.55420,0.62540,n
0.09138,0.01818,p
0.61538,0.65812,n
0.48904,0.19166,p
0.95519,0.43993,p
0.04918,0.38476,p
0.58587,0.38952,n
0.96428,0.72592,n
0.12737,0.24887,p
0.77980,0.64675,p
0.98654,0.04054,p
0.13180,0.96411,p
0.47922,0.97003,p
0.16595,0.68609,p
0.80705,0.22878,n
0.53915,0.77926,p
0.48094,0.62264,p
0.84241,0.58153,n
0.68893,0.82139,p
0.56194,0.15457,p
0.89888,0.72909,n
0.88181,0.95089,p
0.45696,0.45492,n
0.72035,0.21475,n
0.68081,0.31885,p
0.51140,0.71510,p
0.45240,0.04474,p
0.94378,0.34104,p
0.79670,0.22166,n
0.50816,0.51129,n
0.56579,0.86816,p
0.27174,0.94280,n
0.57526,0.68284,n
0.65301,0.39954,n
0.84707,0.49399,n
0.57921,0.18878,p
0.73638,0.39130,n
0.98597,0.91374,p
0.94757,0.30524,p
0.12483,0.81547,p
0.15045,0.07572,p
0.62573,0.68888,n
0.17801,0.96892,p
0.79889,0.02188,p
0.59108,0.68777,n
0.86854,0.33520,n
0.07307,0.56814,n
0.04428,0.93963,p
0.85365,0.46547,n
0.83561,0.63199,n
0.42760,0.39341,n
0.12669,0.75247,n
0.14308,0.91798,n
0.85903,0.21840,n
0.86210,0.62363,n
0.74958,0.56598,n
0.69803,0.97320,n
0.47020,0.77698,p
0.84359,0.61323,n
0.58013,0.95765,p
0.50901,0.53293,n
0.76145,0.34902,p
0.07831,0.48641,p
0.21939,0.91683,p
0.63684,0.84514,p
0.70049,0.51787,n
0.37412,0.91527,p
0.48969,0.22238,p
0.06498,0.13037,p
0.03071,0.98039,p
0.09340,0.54825,p
0.47579,0.09092,n
0.66422,0.41864,n
0.83887,0.17674,p
0.60849,0.60254,n
0.57631,0.34418,n
0.90172,0.50297,n
0.20404,0.02896,p
0.05446,0.69755,p
0.84352,0.07913,p
0.21655,0.97948,p
0.70910,0.67490,n
0.61042,0.51134,n
0.66757,0.43092,n
0.74618,0.45572,n
0.60205,0.17474,n
0.28693,0.50331,p
0.84866,0.64542,n
0.73729,0.35843,n
0.00364,0.00275,p
0.86845,0.37596,n
0.54250,0.51164,n
0.47476,0.78315,p
0.74103,0.34639,n
0.80479,0.31413,n
0.92586,0.88348,p
0.71982,0.40277,n
0.76833,0.59994,n
0.47145,0.04157,p
0.87007,0.99339,p
0.55692,0.36898,n
0.54106,0.96007,p
0.84757,0.71302,n
0.62695,0.59007,p
0.94360,0.73706,n
0.60996,0.50489,n
0.78843,0.65334,n
0.08883,0.55401,p
0.90687,0.23139,n
0.02908,0.55968,n
0.33549,0.73359,p
0.92163,0.47538,n
0.77633,0.48525,n
0.90982,0.72105,n
0.98327,0.55147,n
0.78295,0.80008,p
0.96354,0.30856,n
0.96380,0.54655,n
0.86079,0.72157,n
0.08191,0.60033,p
0.76655,0.36996,n
0.00520,0.14466,n
0.26952,0.67836,p
0.61654,0.34065,n
0.25319,0.58333,p
0.35352,0.61152,p
0.74069,0.73908,n
0.97807,0.80728,p
0.86392,0.04450,p
0.40479,0.42798,p
0.71964,0.50509,n
0.56660,0.41064,n
0.00148,0.27441,p
0.33632,0.02296,p
0.40757,0.34278,p
0.79743,0.28570,n
0.55349,0.38749,n
0.55370,0.59853,n
0.89124,0.77963,n
0.95618,0.97259,p
0.57781,0.26937,p
0.48012,0.39974,p
0.51722,0.69479,p
0.60631,0.69660,n
0.41073,0.47447,p
0.80368,0.36750,n
0.58305,0.59280,n
0.88041,0.10012,p
0.98225,0.62546,p
0.56966,0.52405,n
0.71963,0.84526,p
0.75397,0.91573,p
0.79008,0.01787,p
0.53277,0.87567,p
0.93632,0.29656,n
0.37792,0.95949,p
0.68951,0.48382,p
0.80809,0.56981,n
0.57480,0.38213,n
0.76024,0.46466,n
0.00530,0.00924,p
0.57585,0.41036,n
0.64065,0.48791,n
0.17249,0.47482,p
0.19431,0.27827,p
0.97970,0.21384,p
0.02191,0.65413,p
0.31634,0.32263,p
0.41332,0.68067,p
0.62217,0.67754,n
0.11835,0.26244,p
0.05794,0.14340,p
0.57155,0.65983,n
0.65871,0.34092,n
0.10162,0.16008,p
0.68895,0.75743,n
0.37878,0.46395,p
0.86011,0.84712,n
0.97234,0.41283,p
0.81550,0.19375,p
0.22359,0.50166,p
0.76433,0.64618,n
0.70264,0.47114,n
0.70611,0.67046,n
0.65751,0.71209,n
0.94971,0.40665,n
0.73187,0.36648,n
0.92004,0.69943,n
0.11435,0.64684,p
0.61783,0.56203,n
0.68804,0.89117,n
0.08371,0.64091,p
0.69760,0.23659,n
0.80422,0.64841,n
0.57249,0.32369,n
0.87974,0.37701,n
0.53214,0.36898,n
0.97621,0.58384,n
0.78513,0.55785,n
0.75817,0.47952,n
0.96601,0.41923,n
0.52896,0.48685,n
0.24461,0.01142,p
0.51413,0.96450,p
0.29875,0.49913,p
0.23615,0.33572,p
0.82662,0.48506,n
0.18242,0.48134,n
0.66918,0.30700,n
0.18479,0.95310,n
0.80443,0.42836,n
0.97027,0.56193,n
0.72850,0.31289,n
0.82141,0.13700,p
0.73406,0.40326,n
0.79353,0.70043,n
0.94262,0.13093,p
0.82382,0.33320,n
0.30081,0.30850,p
0.13760,0.27740,p
0.75521,0.27628,n
0.56329,0.69814,p
0.96160,0.59261,n
0.99699,0.40394,n
0.35481,0.51418,p
0.78963,0.57264,n
0.92448,0.40066,n
0.82299,0.51880,n
0.98866,0.60246,n
0.88141,0.20381,n
0.93005,0.67965,n
0.85307,0.30795,n
0.77983,0.26722,n
0.70433,0.68303,n
0.77522,0.71525,n
0.72992,0.29279,n
0.75300,0.11316,p
0.10346,0.20754,p
0.65882,0.99300,p
0.16858,0.08446,p
0.24582,0.09542,p
0.88300,0.64231,n
0.58532,0.36546,n
0.27797,0.69059,p
0.39991,0.04138,p
0.85195,0.54664,n
0.61948,0.69514,n
0.46141,0.09807,p
0.67897,0.25671,n
0.51052,0.64349,n
0.67209,0.33275,n
0.68814,0.36072,n
0.85201,0.29023,n
0.52247,0.63923,p
0.21444,0.83354,p
0.66380,0.72106,n
0.87843,0.27909,n
0.74752,0.84124,p
0.76977,0.73364,n
0.69646,0.04722,n
0.74991,0.76370,n
0.93078,0.67338,n
0.59422,0.36133,n
0.04974,0.06924,p
0.97743,0.27184,n
0.59841,0.28880,n
0.86370,0.34834,n
0.38593,0.55207,n
0.46538,0.02735,p
0.98901,0.46715,n
0.61510,0.96443,p
0.88785,0.05033,p
0.77955,0.61371,p
0.42034,0.28993,p
0.39975,0.56021,p
0.76245,0.05159,p
0.44340,0.73538,p
0.44965,0.29529,n
0.66244,0.35631,n
0.96697,0.38047,n
0.82731,0.68499,p
0.30016,0.27562,p
0.70509,0.41550,n
0.00577,0.23636,p
0.68914,0.26981,n
0.58582,0.63260,n
0.70466,0.33559,n
0.65013,0.75507,n
0.48318,0.60095,p
0.75852,0.74080,n
0.32068,0.32605,p
0.76549,0.28804,n
0.24444,0.91656,n
0.49976,0.40950,p
0.29087,0.77729,p
0.05207,0.82078,p
0.83571,0.39752,n
0.77752,0.40792,n
0.74366,0.74393,n
0.63622,0.24931,n
0.80251,0.33940,n
0.93809,0.32179,n
0.67957,0.62708,n
0.29731,0.50939,p
0.78234,0.27552,p
0.37334,0.75065,p
0.69457,0.88828,p
0.98830,0.43504,n
0.89164,0.99030,p
0.06765,0.61469,p
0.95901,0.59326,n
0.50630,0.48268,n
0.74699,0.74223,n
0.94160,0.24371,n
0.83350,0.76756,n
0.90091,0.50110,n
0.87168,0.89472,p
0.69325,0.51655,n
0.68843,0.25829,p
0.04594,0.16324,p
0.17974,0.32909,p
0.53680,0.87332,p
0.72236,0.25352,n
0.43878,0.92543,p
0.54663,0.93424,n
0.02919,0.44272,p
0.94484,0.58695,n
0.75320,0.67277,n
0.09325,0.23499,p
0.64603,0.74332,n
0.93546,0.43629,p
0.44508,0.55910,p
0.96220,0.41712,n
0.86451,0.47277,n
0.99983,0.95000,p
0.94212,0.31958,n
0.85590,0.27274,n
0.11977,0.00063,p
0.02585,0.07320,p
0.25130,0.17400,p
0.56783,0.98147,n
0.57213,0.60919,n
0.18868,0.14284,p
0.91142,0.92427,n
0.68336,0.32620,n
0.77520,0.04608,p
0.62359,0.79852,p
0.39205,0.08977,p
0.63265,0.42624,n
0.35882,0.08118,p
0.38475,0.58946,p
0.62768,0.46683,n
0.91832,0.36127,n
0.30289,0.80650,p
0.66619,0.40945,n
0.87445,0.81142,p
0.80701,0.62954,n
0.60834,0.63720,n
0.45272,0.22523,p
0.15581,0.33846,p
0.93376,0.71747,n
0.59096,0.44749,p
0.29535,0.78282,p
0.97442,0.30798,p
0.09576,0.19976,p
0.23175,0.05382,p
0.67427,0.57379,n
0.70113,0.30735,n
0.90364,0.53413,n
0.65307,0.36646,n
0.20059,0.12259,p
0.87826,0.45260,p
0.57879,0.63508,n
0.89445,0.08512,p
0.00207,0.18705,p
0.08593,0.71450,p
0.41499,0.45035,p
0.94474,0.28760,n
0.83672,0.67002,n
0.47976,0.45850,p
0.06282,0.94814,p
0.62024,0.56354,n
0.61226,0.11258,p
0.86058,0.20939,n
0.55178,0.92615,p
0.57401,0.01757,p
0.04604,0.52155,p
0.62542,0.72205,n
0.17480,0.03057,n
0.84163,0.24714,n
0.61617,0.55577,n
0.92072,0.99875,p
0.94135,0.33469,n
0.68065,0.62769,n
0.90162,0.26634,n
0.55770,0.62556,n
0.22499,0.34462,p
0.82510,0.05414,p
0.17619,0.83128,p
0.75764,0.40696,n
0.74888,0.85809,n
0.96722,0.56932,n
0.19961,0.28123,n
0.89208,0.15577,p
0.73317,0.24986,n
0.83543,0.29502,n
0.65673,0.26178,n
0.08106,0.04571,p
0.79397,0.42569,n
0.88204,0.30320,p
0.81849,0.79720,n
0.53832,0.95393,p
0.56780,0.40224,n
0.94250,0.29519,n
0.65802,0.08573,n
0.49828,0.79696,p
0.53803,0.62773,n
0.33069,0.78545,p
0.66419,0.74578,n
0.99811,0.32999,n
0.02475,0.53192,p
0.68955,0.56497,n
0.82425,0.76690,n
0.39440,0.81180,p
0.97139,0.42158,n
0.52996,0.42446,n
0.98321,0.62135,n
0.71920,0.75218,n
0.67695,0.37886,n
0.54393,0.62687,n
0.90494,0.72508,p
0.55592,0.66266,n
0.18578,0.35884,p
0.86146,0.64580,n
0.86538,0.73837,n
0.57041,0.01309,p
0.39921,0.53046,p
0.20116,0.94107,p
0.78271,0.47793,n
0.77555,0.30799,n
0.90561,0.29997,n
0.75955,0.64804,n
0.97340,0.32150,n
0.03064,0.20808,p
0.83716,0.01797,p
0.37280,0.28595,p
0.62884,0.30312,n
0.51596,0.58016,n
0.24561,0.14325,p
0.05377,0.29907,p
0.11009,0.98416,p
0.80609,0.61456,p
0.81466,0.48122,p
0.82459,0.40053,n
0.49665,0.79350,p
0.49574,0.83190,p
0.69497,0.65452,n
0.76259,0.71456,n
0.74733,0.23150,n
0.86830,0.66317,n
0.09868,0.60949,p
0.81375,0.75359,n
0.95785,0.32697,n
0.54320,0.45514,n
0.81054,0.39275,n
0.22400,0.19351,p
0.58186,0.36169,n
0.86645,0.71892,p
0.71817,0.85339,p
0.98021,0.66562,n
0.52386,0.56012,n
0.97142,0.37681,n
0.56505,0.95434,p
0.66574,0.40148,n
0.68977,0.59622,n
0.68280,0.23501,n
0.63364,0.46969,n
0.49767,0.81722,p
0.68478,0.52917,n
0.95202,0.82086,p
0.06685,0.56717,p
0.58663,0.85667,p
0.28399,0.05562,p
0.61402,0.58228,n
0.04688,0.79673,n
0.13938,0.28046,p
0.11551,0.47676,p
0.75711,0.22521,n
0.37814,0.17088,p
0.50995,0.06393,p
0.62372,0.67783,p
0.95293,0.66215,n
0.80798,0.71479,n
0.85280,0.30919,n
0.24711,0.38212,p
0.51122,0.26275,p
0.37220,0.19363,p
0.12595,0.11333,p
0.65491,0.41838,n
0.88904,0.97217,p
0.90653,0.24129,n
0.11560,0.44567,p
0.00373,0.99797,p
0.64308,0.24008,n
0.88394,0.40600,p
0.06192,0.87345,p
0.81995,0.54241,n
0.02696,0.29914,p
0.73474,0.46904,n
0.00639,0.44921,p
0.41167,0.20624,p
0.82211,0.30895,n
0.67359,0.57311,p
0.44832,0.56452,p
0.89107,0.62141,n
0.79827,0.36311,n
0.16406,0.56627,p
0.51299,0.42673,n
0.98751,0.87450,p
0.57616,0.33199,n
0.12346,0.22032,p
0.67667,0.71142,n
0.94556,0.90849,p
0.17014,0.73808,p
0.58598,0.59827,n
0.87139,0.09781,p
0.53676,0.60932,n
0.59178,0.29645,n
0.30596,0.36081,p
0.97260,0.30020,n
0.88148,0.59160,p
0.77731,0.77360,n
0.77478,0.71865,n
0.63199,0.58731,n
0.00742,0.71980,p
0.60197,0.43070,n
0.49963,0.25460,n
0.75630,0.47858,n
0.28788,0.92390,p
0.45925,0.96601,p
0.61804,0.74703,p
0.94138,0.43183,n
0.53389,0.43466,n
0.57711,0.60081,n
0.62172,0.55684,p
0.76318,0.74488,n
0.77208,0.43613,n
0.82199,0.79132,n
0.62314,0.54281,n
0.69635,0.57416,p
0.73769,0.38952,n
0.57059,0.58959,n
0.62088,0.93073,p
0.93941,0.51643,n
0.50479,0.70059,p
0.98265,0.58806,n
0.44592,0.33357,p
0.24277,0.71196,p
0.85089,0.59574,n
0.52537,0.52670,n
0.89869,0.93761,n
0.89586,0.42606,n
0.19940,0.21026,p
0.69048,0.35363,n
0.38186,0.53332,n
0.60168,0.32432,n
0.08375,0.57930,p
0.86808,0.27655,n
0.16302,0.43081,p
0.64036,0.67913,n
0.55108,0.53432,n
0.61381,0.66688,n
0.59994,0.20964,p
0.82858,0.52969,n
0.87589,0.62861,n
0.97972,0.60041,p
0.87296,0.21147,n
0.68138,0.74179,n
0.99464,0.43368,n
0.85449,0.49111,p
0.91957,0.67294,n
0.28146,0.40286,p
0.90023,0.59938,n
0.82796,0.64440,n
0.73241,0.65630,n
0.89768,0.82014,p
0.09102,0.30470,p
0.77377,0.22858,n
0.31128,0.48705,p
0.69033,0.56206,n
0.11210,0.26890,p
0.07442,0.21865,p
0.12977,0.75465,n
0.74396,0.35899,n
0.59964,0.55016,n
0.06394,0.61749,n
0.28041,0.29280,p
0.16961,0.38688,p
0.43569,0.73040,p
0.39732,0.75278,p
0.84083,0.78784,n
0.10207,0.13447,p
0.56050,0.45099,n
0.57377,0.91425,p
0.85212,0.73628,n
0.55468,0.34288,n
0.90347,0.59378,n
0.93735,0.60554,n
0.25458,0.74635,p
0.65488,0.69660,n
0.41915,0.53744,p
0.60196,0.37257,n
0.76691,0.70213,n
0.83178,0.61021,n
0.67840,0.76701,n
0.27876,0.50369,n
0.93088,0.48912,n
0.01434,0.63469,p
0.35190,0.28349,p
0.80494,0.46168,n
0.22414,0.37262,n
0.77014,0.50648,n
0.03157,0.81000,p
0.57138,0.51478,n
0.83578,0.53380,n
0.62554,0.94979,p
0.82034,0.20306,p
0.77064,0.50354,n
0.05507,0.80826,p
0.89403,0.24933,n
0.85392,0.57716,n
0.38580,0.50803,n
0.87686,0.61500,p
0.37883,0.32259,p
0.69892,0.53008,n
0.64536,0.34109,n
0.95581,0.62280,n
0.54247,0.09820,p
0.76458,0.18316,n
0.88518,0.41301,n
0.98427,0.80094,p
0.56406,0.43540,n
0.70803,0.26521,n
0.94153,0.63521,n
0.74233,0.24111,n
0.61843,0.54817,n
0.97342,0.89158,p
0.04886,0.42832,p
0.80540,0.29360,n
0.88361,0.87711,p
0.55305,0.41548,n
0.97141,0.55293,n
0.64644,0.36411,n
0.10033,0.01841,p
0.00938,0.79352,p
0.92943,0.36272,n
0.75510,0.62059,p
0.81760,0.92481,p
0.04365,0.29794,p
0.50180,0.72574,p
0.41597,0.62088,p
0.83880,0.17448,p
0.84934,0.33888,n
0.02788,0.51315,n
0.58241,0.10735,p
0.62046,0.60249,n
0.13008,0.17309,p
0.32610,0.36966,p
0.64364,0.57446,n
0.08698,0.34576,p
0.97028,0.44099,n
0.15448,0.60284,p
0.56750,0.94969,p
0.70078,0.72423,n
0.77387,0.40379,n
0.95102,0.76415,p
0.91217,0.44429,n
0.81619,0.41100,n
0.29859,0.74079,n
0.31069,0.62893,p
0.36806,0.10210,p
0.73378,0.38338,n
0.73209,0.42718,n
0.72525,0.92269,p
0.46028,0.53524,p
0.74941,0.77418,p
0.42172,0.88754,p
0.80039,0.56665,n
0.41679,0.12840,p
0.78467,0.32278,n
0.68956,0.63554,n
0.95370,0.34978,n
0.81754,0.50751,n
0.40453,0.62555,p
0.78195,0.76675,n
0.64911,0.63577,n
0.59119,0.42963,n
0.72678,0.62808,n
0.34813,0.97031,p
0.53483,0.96186,p
0.99725,0.35832,p
0.34146,0.55540,p
0.35138,0.53385,p
0.58139,0.76599,p
0.56800,0.67910,p
0.86465,0.67947,n
0.86913,0.40832,n
0.86335,0.61591,n
0.47796,0.79327,p
0.56763,0.51952,n
0.69658,0.55919,n
0.65275,0.76091,n
0.70092,0.43289,n
0.56542,0.55805,n
0.79219,0.00311,p
0.95841,0.04035,p
0.63462,0.05908,p
0.52493,0.29765,p
0.94410,0.66857,n
0.51636,0.47692,n
0.27854,0.26256,p
0.92880,0.26114,n
0.75495,0.00146,p
0.10259,0.47805,p
0.55266,0.63458,n
0.22919,0.70150,p
0.79503,0.51443,n
0.53638,0.13444,p
0.35686,0.73625,p
0.78519,0.40021,n
0.88179,0.46209,n
0.46356,0.99120,n
0.71630,0.57276,n
0.64544,0.19800,p
0.81691,0.71539,n
0.58719,0.35985,n
0.92472,0.01446,p
0.18334,0.73353,n
0.52957,0.07559,p
0.93483,0.37324,n
0.47356,0.18306,p
0.68816,0.13541,p
0.65143,0.30435,n
0.88935,0.72131,n
0.81682,0.56519,n
0.24971,0.27680,p
0.75229,0.35344,n
0.25813,0.13304,p
0.25733,0.97288,n
0.11087,0.88310,n
0.72435,0.21337,p
0.15181,0.22795,p
0.23217,0.68289,p
0.99544,0.84032,p
0.86971,0.53005,n
0.12141,0.42310,p
0.71514,0.48633,n
0.32244,0.27138,p
0.57302,0.36183,p
0.08339,0.72428,p
0.70036,0.61283,p
0.40809,0.57922,p
0.82105,0.20865,p
0.23502,0.38511,n
0.74949,0.73290,n
0.51086,0.39206,p
0.54673,0.62491,n
0.63965,0.43430,n
0.04372,0.12786,p
0.88476,0.76074,n
0.88181,0.44471,n
0.35648,0.06154,p
0.04301,0.99376,p
0.80666,0.30277,n
0.41147,0.95662,p
0.37812,0.68870,p
0.54164,0.67340,p
0.64345,0.13538,p
0.67186,0.37829,n
0.61398,0.47215,p
0.80063,0.57591,n
0.71072,0.58149,n
0.16965,0.58779,p
0.64280,0.32540,n
0.06291,0.78691,p
0.68040,0.28303,n
0.87213,0.25953,n
0.95510,0.89778,n
0.55213,0.63720,n
0.87661,0.98277,p
0.59090,0.41947,n
0.03925,0.38901,p
0.83510,0.68567,n
0.18309,0.36269,p
0.09410,0.51227,p
0.60459,0.49596,n
0.64813,0.99303,p
0.20404,0.94502,p
0.50216,0.35348,p
0.66756,0.28064,n
0.68565,0.33868,n
0.72659,0.67234,n
0.97582,0.74070,n
0.71530,0.30453,n
0.78262,0.32051,n
0.84409,0.70182,n
0.99086,0.46595,n
0.80427,0.14179,p
0.69721,0.23069,p
0.73325,0.69175,n
0.67400,0.77156,n
0.38100,0.86839,p
0.80954,0.52228,n
0.96853,0.74736,p
0.27833,0.94783,p
0.06695,0.84010,p
0.61277,0.55861,n
0.32300,0.12727,p
0.96921,0.76266,p
0.50945,0.88459,p
0.35267,0.13697,p
0.65578,0.32987,n
0.53041,0.11424,n
0.68876,0.04864,p
0.97698,0.29387,n
0.73790,0.37800,n
0.72570,0.77240,n
0.80603,0.52068,n
0.97749,0.72591,n
0.81545,0.50897,n
0.55291,0.01041,p
0.83081,0.45106,n
0.64765,0.46452,n
0.63290,0.47408,n
0.19974,0.09087,p
0.54057,0.18397,p
0.05794,0.16038,p
0.28651,0.65449,p
0.52395,0.39483,n
0.39691,0.27884,p
0.01577,0.78179,p
0.30539,0.93379,p
0.63270,0.13769,p
0.09633,0.99219,p
0.51273,0.52566,n
0.49518,0.56977,p
0.19203,0.23107,p
0.00155,0.20046,p
0.42252,0.81495,p
0.70308,0.74202,n
0.04934,0.24362,p
0.22474,0.19001,p
0.42893,0.74462,n
0.46379,0.75636,n
0.66964,0.38178,n
0.53682,0.35700,n
0.61846,0.43449,n
0.66677,0.56299,p
0.62851,0.45320,p
0.71108,0.40042,n
0.64815,0.73649,n
0.69931,0.51715,n
0.37497,0.62271,p
0.97424,0.02812,p
0.59321,0.58368,n
0.78890,0.46261,n
0.06292,0.49403,p
0.78519,0.92897,p
0.46092,0.35452,p
0.74254,0.73389,n
0.76510,0.38643,n
0.89019,0.39681,p
0.19640,0.90805,p
0.72384,0.61876,n
0.78621,0.24241,n
0.58218,0.82465,p
0.99153,0.36819,n
0.11773,0.80937,n
0.71639,0.91345,p
0.88514,0.39720,n
0.63412,0.60548,n
0.55683,0.75468,p
0.85862,0.62498,p
0.30258,0.10746,p
0.62447,0.13469,p
0.56702,0.88694,p
0.70317,0.50411,n
0.77707,0.66630,n
0.63972,0.73497,n
0.78469,0.46723,n
0.59386,0.69362,p
0.83722,0.37936,n
